FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY
6/16/25 12:00 AM,WN,DEN,TPA,77
6/16/25 12:00 AM,WN,DEN,TUL,-18
6/16/25 12:00 AM,WN,DEN,TUL,4
6/16/25 12:00 AM,WN,DEN,TUL,97
6/16/25 12:00 AM,WN,DEN,TUS,-11
6/16/25 12:00 AM,WN,DEN,TUS,8
6/16/25 12:00 AM,WN,DEN,TUS,46
6/16/25 12:00 AM,WN,DSM,DEN,-7
6/16/25 12:00 AM,WN,DSM,DEN,-4
6/16/25 12:00 AM,WN,DSM,LAS,-14
6/16/25 12:00 AM,WN,DSM,STL,-15
6/16/25 12:00 AM,WN,DSM,STL,31
6/16/25 12:00 AM,WN,DTW,BNA,-6
6/16/25 12:00 AM,WN,DTW,BNA,6
6/16/25 12:00 AM,WN,DTW,BWI,-5
6/16/25 12:00 AM,WN,DTW,BWI,30
6/16/25 12:00 AM,WN,DTW,DEN,1
6/16/25 12:00 AM,WN,DTW,DEN,35
6/16/25 12:00 AM,WN,DTW,LAS,16
6/16/25 12:00 AM,WN,DTW,MDW,-15
6/16/25 12:00 AM,WN,DTW,MDW,-3
6/16/25 12:00 AM,WN,DTW,MDW,11
6/16/25 12:00 AM,WN,DTW,STL,-15
6/16/25 12:00 AM,WN,DTW,STL,4
6/16/25 12:00 AM,WN,ECP,AUS,-10
6/16/25 12:00 AM,WN,ECP,BNA,-17
6/16/25 12:00 AM,WN,ECP,BNA,-16
6/16/25 12:00 AM,WN,ECP,BNA,-2
6/16/25 12:00 AM,WN,ECP,DAL,-12
6/16/25 12:00 AM,WN,ECP,DAL,20
6/16/25 12:00 AM,WN,ECP,DEN,-30
6/16/25 12:00 AM,WN,ECP,HOU,-16
6/16/25 12:00 AM,WN,ECP,MCI,-2
6/16/25 12:00 AM,WN,ECP,MDW,-6
6/16/25 12:00 AM,WN,ECP,STL,13
6/16/25 12:00 AM,WN,ELP,AUS,-2
6/16/25 12:00 AM,WN,ELP,AUS,2
6/16/25 12:00 AM,WN,ELP,AUS,40
6/16/25 12:00 AM,WN,ELP,DAL,-3
6/16/25 12:00 AM,WN,ELP,DAL,-3
6/16/25 12:00 AM,WN,ELP,DAL,41
6/16/25 12:00 AM,WN,ELP,DAL,75
6/16/25 12:00 AM,WN,ELP,DAL,87
6/16/25 12:00 AM,WN,ELP,DEN,4
6/16/25 12:00 AM,WN,ELP,DEN,5
6/16/25 12:00 AM,WN,ELP,DEN,19
6/16/25 12:00 AM,WN,ELP,HOU,-2
6/16/25 12:00 AM,WN,ELP,HOU,6
6/16/25 12:00 AM,WN,ELP,HOU,22
6/16/25 12:00 AM,WN,ELP,LAS,0
6/16/25 12:00 AM,WN,ELP,LAS,9
6/16/25 12:00 AM,WN,ELP,LAS,65
6/16/25 12:00 AM,WN,ELP,LAX,29
6/16/25 12:00 AM,WN,ELP,LGB,-1
6/16/25 12:00 AM,WN,ELP,MCO,-19
6/16/25 12:00 AM,WN,ELP,MDW,-8
6/16/25 12:00 AM,WN,ELP,PHX,-5
6/16/25 12:00 AM,WN,ELP,PHX,0
6/16/25 12:00 AM,WN,ELP,PHX,6
6/16/25 12:00 AM,WN,ELP,PHX,35
6/16/25 12:00 AM,WN,ELP,SAN,41
6/16/25 12:00 AM,WN,ELP,SAT,-16
6/16/25 12:00 AM,WN,ELP,SAT,-10
6/16/25 12:00 AM,WN,ELP,SAT,0
6/16/25 12:00 AM,WN,EUG,DEN,1
6/16/25 12:00 AM,WN,EUG,LAS,-8
6/16/25 12:00 AM,WN,EUG,OAK,-14
6/16/25 12:00 AM,WN,EUG,SJC,2
6/16/25 12:00 AM,WN,EUG,SMF,-2
6/16/25 12:00 AM,WN,FAT,DEN,-11
6/16/25 12:00 AM,WN,FAT,LAS,-10
6/16/25 12:00 AM,WN,FAT,LAS,-3
6/16/25 12:00 AM,WN,FAT,LAS,10
6/16/25 12:00 AM,WN,FAT,LAS,18
6/16/25 12:00 AM,WN,FLL,AUS,-12
6/16/25 12:00 AM,WN,FLL,BNA,-10
6/16/25 12:00 AM,WN,FLL,BNA,-2
6/16/25 12:00 AM,WN,FLL,BNA,0
6/16/25 12:00 AM,WN,FLL,BNA,245
6/16/25 12:00 AM,WN,FLL,BWI,-10
6/16/25 12:00 AM,WN,FLL,BWI,0
6/16/25 12:00 AM,WN,FLL,BWI,14
6/16/25 12:00 AM,WN,FLL,BWI,24
6/16/25 12:00 AM,WN,FLL,BWI,40
6/16/25 12:00 AM,WN,FLL,BWI,61
6/16/25 12:00 AM,WN,FLL,CMH,-23
6/16/25 12:00 AM,WN,FLL,DAL,-12
6/16/25 12:00 AM,WN,FLL,DAL,44
6/16/25 12:00 AM,WN,FLL,DCA,105
6/16/25 12:00 AM,WN,FLL,DEN,-21
6/16/25 12:00 AM,WN,FLL,HOU,12
6/16/25 12:00 AM,WN,FLL,HOU,18
6/16/25 12:00 AM,WN,FLL,IND,-25
6/16/25 12:00 AM,WN,FLL,MCI,-11
6/16/25 12:00 AM,WN,FLL,MCO,-16
6/16/25 12:00 AM,WN,FLL,MDW,
6/16/25 12:00 AM,WN,FLL,MDW,-10
6/16/25 12:00 AM,WN,FLL,MDW,3
6/16/25 12:00 AM,WN,FLL,MSY,13
6/16/25 12:00 AM,WN,FLL,PIT,23
6/16/25 12:00 AM,WN,FLL,SJU,21
6/16/25 12:00 AM,WN,FLL,STL,-12
6/16/25 12:00 AM,WN,FLL,STL,-7
6/16/25 12:00 AM,WN,FLL,TPA,-5
6/16/25 12:00 AM,WN,GEG,DEN,-6
6/16/25 12:00 AM,WN,GEG,DEN,-6
6/16/25 12:00 AM,WN,GEG,DEN,12
6/16/25 12:00 AM,WN,GEG,LAS,-7
6/16/25 12:00 AM,WN,GEG,LAS,0
6/16/25 12:00 AM,WN,GEG,MDW,27
6/16/25 12:00 AM,WN,GEG,OAK,-6
6/16/25 12:00 AM,WN,GEG,OAK,39
6/16/25 12:00 AM,WN,GEG,PHX,-8
6/16/25 12:00 AM,WN,GEG,SJC,15
6/16/25 12:00 AM,WN,GEG,SMF,-7
6/16/25 12:00 AM,WN,GEG,SMF,-5
6/16/25 12:00 AM,WN,GEG,SMF,-3
6/16/25 12:00 AM,WN,GRR,BWI,9
6/16/25 12:00 AM,WN,GRR,BWI,21
6/16/25 12:00 AM,WN,GRR,DEN,-9
6/16/25 12:00 AM,WN,GRR,LAS,19
6/16/25 12:00 AM,WN,GRR,MDW,-19
6/16/25 12:00 AM,WN,GRR,MDW,12
6/16/25 12:00 AM,WN,GRR,MDW,56
6/16/25 12:00 AM,WN,GSP,BNA,5
6/16/25 12:00 AM,WN,GSP,BWI,-7
6/16/25 12:00 AM,WN,GSP,BWI,20
6/16/25 12:00 AM,WN,GSP,HOU,12
6/16/25 12:00 AM,WN,HDN,DEN,-23
6/16/25 12:00 AM,WN,HNL,ITO,-11
6/16/25 12:00 AM,WN,HNL,ITO,-8
6/16/25 12:00 AM,WN,HNL,ITO,10
6/16/25 12:00 AM,WN,HNL,ITO,11
6/16/25 12:00 AM,WN,HNL,ITO,16
6/16/25 12:00 AM,WN,HNL,KOA,-13
6/16/25 12:00 AM,WN,HNL,KOA,-11
6/16/25 12:00 AM,WN,HNL,KOA,-11
6/16/25 12:00 AM,WN,HNL,KOA,-5
6/16/25 12:00 AM,WN,HNL,KOA,15
6/16/25 12:00 AM,WN,HNL,LAS,-11
6/16/25 12:00 AM,WN,HNL,LAS,-5
6/16/25 12:00 AM,WN,HNL,LAS,-3
6/16/25 12:00 AM,WN,HNL,LAX,-16
6/16/25 12:00 AM,WN,HNL,LAX,-1
6/16/25 12:00 AM,WN,HNL,LGB,-3
6/16/25 12:00 AM,WN,HNL,LIH,-14
6/16/25 12:00 AM,WN,HNL,LIH,-9
6/16/25 12:00 AM,WN,HNL,LIH,-8
6/16/25 12:00 AM,WN,HNL,LIH,-2
6/16/25 12:00 AM,WN,HNL,LIH,18
6/16/25 12:00 AM,WN,HNL,OAK,1
6/16/25 12:00 AM,WN,HNL,OGG,-12
6/16/25 12:00 AM,WN,HNL,OGG,-9
6/16/25 12:00 AM,WN,HNL,OGG,-4
6/16/25 12:00 AM,WN,HNL,OGG,-4
6/16/25 12:00 AM,WN,HNL,OGG,-1
6/16/25 12:00 AM,WN,HNL,OGG,6
6/16/25 12:00 AM,WN,HNL,OGG,6
6/16/25 12:00 AM,WN,HNL,OGG,38
6/16/25 12:00 AM,WN,HNL,PHX,-17
6/16/25 12:00 AM,WN,HNL,SAN,-6
6/16/25 12:00 AM,WN,HNL,SAN,6
6/16/25 12:00 AM,WN,HNL,SJC,6
6/16/25 12:00 AM,WN,HNL,SJC,12
6/16/25 12:00 AM,WN,HNL,SMF,9
6/16/25 12:00 AM,WN,HOU,ABQ,-9
6/16/25 12:00 AM,WN,HOU,ABQ,26
6/16/25 12:00 AM,WN,HOU,ABQ,77
6/16/25 12:00 AM,WN,HOU,ATL,-6
6/16/25 12:00 AM,WN,HOU,ATL,1
6/16/25 12:00 AM,WN,HOU,ATL,24
6/16/25 12:00 AM,WN,HOU,ATL,91
6/16/25 12:00 AM,WN,HOU,ATL,100
6/16/25 12:00 AM,WN,HOU,AUS,-13
6/16/25 12:00 AM,WN,HOU,AUS,10
6/16/25 12:00 AM,WN,HOU,AUS,19
6/16/25 12:00 AM,WN,HOU,AUS,26
6/16/25 12:00 AM,WN,HOU,BHM,
6/16/25 12:00 AM,WN,HOU,BNA,-7
6/16/25 12:00 AM,WN,HOU,BNA,-4
6/16/25 12:00 AM,WN,HOU,BNA,0
6/16/25 12:00 AM,WN,HOU,BNA,12
6/16/25 12:00 AM,WN,HOU,BNA,33
6/16/25 12:00 AM,WN,HOU,BUR,88
6/16/25 12:00 AM,WN,HOU,BWI,-2
6/16/25 12:00 AM,WN,HOU,BWI,2
6/16/25 12:00 AM,WN,HOU,BWI,24
6/16/25 12:00 AM,WN,HOU,BWI,81
6/16/25 12:00 AM,WN,HOU,CHS,1
6/16/25 12:00 AM,WN,HOU,CMH,-3
6/16/25 12:00 AM,WN,HOU,CRP,-4
6/16/25 12:00 AM,WN,HOU,CRP,47
6/16/25 12:00 AM,WN,HOU,CRP,76
6/16/25 12:00 AM,WN,HOU,DAL,-12
6/16/25 12:00 AM,WN,HOU,DAL,-12
6/16/25 12:00 AM,WN,HOU,DAL,-8
6/16/25 12:00 AM,WN,HOU,DAL,-2
6/16/25 12:00 AM,WN,HOU,DAL,9
6/16/25 12:00 AM,WN,HOU,DAL,21
6/16/25 12:00 AM,WN,HOU,DAL,25
6/16/25 12:00 AM,WN,HOU,DAL,31
6/16/25 12:00 AM,WN,HOU,DAL,34
6/16/25 12:00 AM,WN,HOU,DAL,50
6/16/25 12:00 AM,WN,HOU,DAL,51
6/16/25 12:00 AM,WN,HOU,DAL,58
6/16/25 12:00 AM,WN,HOU,DCA,-4
6/16/25 12:00 AM,WN,HOU,DCA,4
6/16/25 12:00 AM,WN,HOU,DCA,144
6/16/25 12:00 AM,WN,HOU,DEN,-20
6/16/25 12:00 AM,WN,HOU,DEN,-11
6/16/25 12:00 AM,WN,HOU,DEN,12
6/16/25 12:00 AM,WN,HOU,DEN,19
6/16/25 12:00 AM,WN,HOU,DEN,21
6/16/25 12:00 AM,WN,HOU,DEN,47
6/16/25 12:00 AM,WN,HOU,DEN,261
6/16/25 12:00 AM,WN,HOU,ECP,65
6/16/25 12:00 AM,WN,HOU,ELP,-1
6/16/25 12:00 AM,WN,HOU,ELP,26
6/16/25 12:00 AM,WN,HOU,ELP,29
6/16/25 12:00 AM,WN,HOU,FLL,-6
6/16/25 12:00 AM,WN,HOU,FLL,32
6/16/25 12:00 AM,WN,HOU,GSP,25
6/16/25 12:00 AM,WN,HOU,HRL,
6/16/25 12:00 AM,WN,HOU,HRL,-11
6/16/25 12:00 AM,WN,HOU,HRL,-3
6/16/25 12:00 AM,WN,HOU,HRL,16
6/16/25 12:00 AM,WN,HOU,IND,4
6/16/25 12:00 AM,WN,HOU,IND,94
6/16/25 12:00 AM,WN,HOU,JAN,13
6/16/25 12:00 AM,WN,HOU,JAN,31
6/16/25 12:00 AM,WN,HOU,JAX,19
6/16/25 12:00 AM,WN,HOU,LAS,-5
6/16/25 12:00 AM,WN,HOU,LAS,-4
6/16/25 12:00 AM,WN,HOU,LAS,-3
6/16/25 12:00 AM,WN,HOU,LAS,7
6/16/25 12:00 AM,WN,HOU,LAS,19
6/16/25 12:00 AM,WN,HOU,LAS,24
6/16/25 12:00 AM,WN,HOU,LAS,60
6/16/25 12:00 AM,WN,HOU,LAX,-3
6/16/25 12:00 AM,WN,HOU,LAX,5
6/16/25 12:00 AM,WN,HOU,LAX,16
6/16/25 12:00 AM,WN,HOU,LAX,55
6/16/25 12:00 AM,WN,HOU,LGA,3
6/16/25 12:00 AM,WN,HOU,LGA,10
6/16/25 12:00 AM,WN,HOU,LGA,13
6/16/25 12:00 AM,WN,HOU,LGA,17
6/16/25 12:00 AM,WN,HOU,LGB,-8
6/16/25 12:00 AM,WN,HOU,LGB,1
6/16/25 12:00 AM,WN,HOU,MAF,-10
6/16/25 12:00 AM,WN,HOU,MAF,35
6/16/25 12:00 AM,WN,HOU,MAF,62
6/16/25 12:00 AM,WN,HOU,MAF,93
6/16/25 12:00 AM,WN,HOU,MCI,-6
6/16/25 12:00 AM,WN,HOU,MCI,67
6/16/25 12:00 AM,WN,HOU,MCI,170
6/16/25 12:00 AM,WN,HOU,MCO,-9
6/16/25 12:00 AM,WN,HOU,MCO,-7
6/16/25 12:00 AM,WN,HOU,MCO,4
6/16/25 12:00 AM,WN,HOU,MCO,12
6/16/25 12:00 AM,WN,HOU,MCO,22
6/16/25 12:00 AM,WN,HOU,MCO,50
6/16/25 12:00 AM,WN,HOU,MDW,-15
6/16/25 12:00 AM,WN,HOU,MDW,-14
6/16/25 12:00 AM,WN,HOU,MDW,-6
6/16/25 12:00 AM,WN,HOU,MDW,3
6/16/25 12:00 AM,WN,HOU,MDW,21
6/16/25 12:00 AM,WN,HOU,MDW,38
6/16/25 12:00 AM,WN,HOU,MDW,59
6/16/25 12:00 AM,WN,HOU,MEM,15
6/16/25 12:00 AM,WN,HOU,MEM,24
6/16/25 12:00 AM,WN,HOU,MEM,33
6/16/25 12:00 AM,WN,HOU,MIA,8
6/16/25 12:00 AM,WN,HOU,MSY,-3
6/16/25 12:00 AM,WN,HOU,MSY,-2
6/16/25 12:00 AM,WN,HOU,MSY,14
6/16/25 12:00 AM,WN,HOU,MSY,25
6/16/25 12:00 AM,WN,HOU,MSY,126
6/16/25 12:00 AM,WN,HOU,MSY,208
6/16/25 12:00 AM,WN,HOU,OAK,70
6/16/25 12:00 AM,WN,HOU,OKC,-10
6/16/25 12:00 AM,WN,HOU,OKC,24
6/16/25 12:00 AM,WN,HOU,OKC,45
6/16/25 12:00 AM,WN,HOU,OKC,69
6/16/25 12:00 AM,WN,HOU,OMA,16
6/16/25 12:00 AM,WN,HOU,ONT,-2
6/16/25 12:00 AM,WN,HOU,PHX,-6
6/16/25 12:00 AM,WN,HOU,PHX,0
6/16/25 12:00 AM,WN,HOU,PHX,32
6/16/25 12:00 AM,WN,HOU,PHX,62
6/16/25 12:00 AM,WN,HOU,PHX,179
6/16/25 12:00 AM,WN,HOU,PIT,-7
6/16/25 12:00 AM,WN,HOU,PNS,5
6/16/25 12:00 AM,WN,HOU,RDU,106
6/16/25 12:00 AM,WN,HOU,SAN,3
6/16/25 12:00 AM,WN,HOU,SAN,41
6/16/25 12:00 AM,WN,HOU,SAN,85
6/16/25 12:00 AM,WN,HOU,SAT,-5
6/16/25 12:00 AM,WN,HOU,SAT,9
6/16/25 12:00 AM,WN,HOU,SAT,12
6/16/25 12:00 AM,WN,HOU,SAT,43
6/16/25 12:00 AM,WN,HOU,SAV,-14
6/16/25 12:00 AM,WN,HOU,SDF,7
6/16/25 12:00 AM,WN,HOU,SEA,42
6/16/25 12:00 AM,WN,HOU,SJC,8
6/16/25 12:00 AM,WN,HOU,SJU,50
6/16/25 12:00 AM,WN,HOU,SLC,18
6/16/25 12:00 AM,WN,HOU,SMF,22
6/16/25 12:00 AM,WN,HOU,SRQ,94
6/16/25 12:00 AM,WN,HOU,STL,-15
6/16/25 12:00 AM,WN,HOU,STL,-9
6/16/25 12:00 AM,WN,HOU,STL,-7
6/16/25 12:00 AM,WN,HOU,STL,-1
6/16/25 12:00 AM,WN,HOU,STL,52
6/16/25 12:00 AM,WN,HOU,TPA,-1
6/16/25 12:00 AM,WN,HOU,TPA,9
6/16/25 12:00 AM,WN,HOU,TPA,38
6/16/25 12:00 AM,WN,HOU,TUL,-26
6/16/25 12:00 AM,WN,HOU,TUL,-14
6/16/25 12:00 AM,WN,HOU,TUS,89
6/16/25 12:00 AM,WN,HOU,VPS,10
6/16/25 12:00 AM,WN,HRL,AUS,-6
6/16/25 12:00 AM,WN,HRL,AUS,81
6/16/25 12:00 AM,WN,HRL,DAL,16
6/16/25 12:00 AM,WN,HRL,HOU,5
6/16/25 12:00 AM,WN,HRL,HOU,6
6/16/25 12:00 AM,WN,HRL,HOU,27
6/16/25 12:00 AM,WN,HRL,HOU,180
6/16/25 12:00 AM,WN,IAD,DEN,-18
6/16/25 12:00 AM,WN,IAD,DEN,7
6/16/25 12:00 AM,WN,IAD,DEN,9
6/16/25 12:00 AM,WN,IAD,PHX,-4
6/16/25 12:00 AM,WN,ICT,DEN,-3
6/16/25 12:00 AM,WN,ICT,DEN,18
6/16/25 12:00 AM,WN,ICT,LAS,-2
6/16/25 12:00 AM,WN,ICT,STL,-23
6/16/25 12:00 AM,WN,ICT,STL,-10
6/16/25 12:00 AM,WN,IND,ATL,-16
6/16/25 12:00 AM,WN,IND,AUS,341
6/16/25 12:00 AM,WN,IND,BNA,6
6/16/25 12:00 AM,WN,IND,BWI,-15
6/16/25 12:00 AM,WN,IND,BWI,-9
6/16/25 12:00 AM,WN,IND,BWI,-6
6/16/25 12:00 AM,WN,IND,BWI,45
6/16/25 12:00 AM,WN,IND,DAL,0
6/16/25 12:00 AM,WN,IND,DAL,7
6/16/25 12:00 AM,WN,IND,DEN,-15
6/16/25 12:00 AM,WN,IND,DEN,-12
6/16/25 12:00 AM,WN,IND,DEN,-1
6/16/25 12:00 AM,WN,IND,DEN,9
6/16/25 12:00 AM,WN,IND,DEN,41
6/16/25 12:00 AM,WN,IND,FLL,-9
6/16/25 12:00 AM,WN,IND,HOU,
6/16/25 12:00 AM,WN,IND,HOU,21
6/16/25 12:00 AM,WN,IND,LAS,-15
6/16/25 12:00 AM,WN,IND,LAS,1
6/16/25 12:00 AM,WN,IND,LAS,28
6/16/25 12:00 AM,WN,IND,MCI,2
6/16/25 12:00 AM,WN,IND,MCO,-24
6/16/25 12:00 AM,WN,IND,MCO,-24
6/16/25 12:00 AM,WN,IND,MCO,0
6/16/25 12:00 AM,WN,IND,MCO,80
6/16/25 12:00 AM,WN,IND,PHX,-12
6/16/25 12:00 AM,WN,IND,PHX,28
6/16/25 12:00 AM,WN,IND,RSW,-3
6/16/25 12:00 AM,WN,IND,SAN,5
6/16/25 12:00 AM,WN,IND,TPA,5
6/16/25 12:00 AM,WN,IND,TPA,40
6/16/25 12:00 AM,WN,ISP,BWI,-16
6/16/25 12:00 AM,WN,ISP,BWI,-9
6/16/25 12:00 AM,WN,ISP,BWI,2
6/16/25 12:00 AM,WN,ISP,BWI,29
6/16/25 12:00 AM,WN,ISP,BWI,47
6/16/25 12:00 AM,WN,ISP,MCO,-17
6/16/25 12:00 AM,WN,ISP,MCO,-11
6/16/25 12:00 AM,WN,ISP,MIA,94
6/16/25 12:00 AM,WN,ISP,PBI,-13
6/16/25 12:00 AM,WN,ISP,PBI,3
6/16/25 12:00 AM,WN,ITO,HNL,-13
6/16/25 12:00 AM,WN,ITO,HNL,-12
6/16/25 12:00 AM,WN,ITO,HNL,3
6/16/25 12:00 AM,WN,ITO,HNL,3
6/16/25 12:00 AM,WN,ITO,HNL,13
6/16/25 12:00 AM,WN,JAN,BNA,26
6/16/25 12:00 AM,WN,JAN,BWI,22
6/16/25 12:00 AM,WN,JAN,HOU,-10
6/16/25 12:00 AM,WN,JAN,HOU,4
6/16/25 12:00 AM,WN,JAX,BNA,-14
6/16/25 12:00 AM,WN,JAX,BNA,-12
6/16/25 12:00 AM,WN,JAX,BNA,82
6/16/25 12:00 AM,WN,JAX,BWI,1
6/16/25 12:00 AM,WN,JAX,BWI,4
6/16/25 12:00 AM,WN,JAX,BWI,34
6/16/25 12:00 AM,WN,JAX,BWI,45
6/16/25 12:00 AM,WN,JAX,DAL,22
6/16/25 12:00 AM,WN,JAX,DEN,-14
6/16/25 12:00 AM,WN,JAX,HOU,-14
6/16/25 12:00 AM,WN,JAX,MDW,-15
6/16/25 12:00 AM,WN,JAX,STL,-17
6/16/25 12:00 AM,WN,JAX,STL,9
6/16/25 12:00 AM,WN,KOA,HNL,-18
6/16/25 12:00 AM,WN,KOA,HNL,-11
6/16/25 12:00 AM,WN,KOA,HNL,-11
6/16/25 12:00 AM,WN,KOA,HNL,-10
6/16/25 12:00 AM,WN,KOA,HNL,-8
6/16/25 12:00 AM,WN,KOA,LAS,-16
6/16/25 12:00 AM,WN,KOA,OGG,0
6/16/25 12:00 AM,WN,KOA,SMF,8
6/16/25 12:00 AM,WN,LAS,ABQ,-25
6/16/25 12:00 AM,WN,LAS,ABQ,-13
6/16/25 12:00 AM,WN,LAS,ABQ,-5
6/16/25 12:00 AM,WN,LAS,ABQ,0
6/16/25 12:00 AM,WN,LAS,ABQ,9
6/16/25 12:00 AM,WN,LAS,ALB,-37
6/16/25 12:00 AM,WN,LAS,AMA,-6
6/16/25 12:00 AM,WN,LAS,ATL,-14
6/16/25 12:00 AM,WN,LAS,ATL,0
6/16/25 12:00 AM,WN,LAS,AUS,-19
6/16/25 12:00 AM,WN,LAS,AUS,-18
6/16/25 12:00 AM,WN,LAS,AUS,-16
6/16/25 12:00 AM,WN,LAS,AUS,2
6/16/25 12:00 AM,WN,LAS,AUS,5
6/16/25 12:00 AM,WN,LAS,AUS,9
6/16/25 12:00 AM,WN,LAS,BHM,1
6/16/25 12:00 AM,WN,LAS,BNA,-14
6/16/25 12:00 AM,WN,LAS,BNA,-13
6/16/25 12:00 AM,WN,LAS,BNA,-10
6/16/25 12:00 AM,WN,LAS,BNA,8
6/16/25 12:00 AM,WN,LAS,BNA,26
6/16/25 12:00 AM,WN,LAS,BOI,-10
6/16/25 12:00 AM,WN,LAS,BOI,9
6/16/25 12:00 AM,WN,LAS,BOI,27
6/16/25 12:00 AM,WN,LAS,BUF,-1
6/16/25 12:00 AM,WN,LAS,BUR,
6/16/25 12:00 AM,WN,LAS,BUR,-21
6/16/25 12:00 AM,WN,LAS,BUR,-11
6/16/25 12:00 AM,WN,LAS,BUR,-10
6/16/25 12:00 AM,WN,LAS,BUR,-10
6/16/25 12:00 AM,WN,LAS,BUR,-7
6/16/25 12:00 AM,WN,LAS,BUR,-3
6/16/25 12:00 AM,WN,LAS,BUR,1
6/16/25 12:00 AM,WN,LAS,BUR,13
6/16/25 12:00 AM,WN,LAS,BUR,60
6/16/25 12:00 AM,WN,LAS,BWI,-22
6/16/25 12:00 AM,WN,LAS,BWI,-18
6/16/25 12:00 AM,WN,LAS,BWI,-11
6/16/25 12:00 AM,WN,LAS,BWI,11
6/16/25 12:00 AM,WN,LAS,BWI,26
6/16/25 12:00 AM,WN,LAS,BZN,16
6/16/25 12:00 AM,WN,LAS,BZN,148
6/16/25 12:00 AM,WN,LAS,CLE,-13
6/16/25 12:00 AM,WN,LAS,CMH,-14
6/16/25 12:00 AM,WN,LAS,CMH,18
6/16/25 12:00 AM,WN,LAS,COS,-15
6/16/25 12:00 AM,WN,LAS,COS,-9
6/16/25 12:00 AM,WN,LAS,COS,-6
6/16/25 12:00 AM,WN,LAS,DAL,-17
6/16/25 12:00 AM,WN,LAS,DAL,-14
6/16/25 12:00 AM,WN,LAS,DAL,-11
6/16/25 12:00 AM,WN,LAS,DAL,-9
6/16/25 12:00 AM,WN,LAS,DAL,-6
6/16/25 12:00 AM,WN,LAS,DAL,-4
6/16/25 12:00 AM,WN,LAS,DAL,-3
6/16/25 12:00 AM,WN,LAS,DAL,-1
6/16/25 12:00 AM,WN,LAS,DAL,16
6/16/25 12:00 AM,WN,LAS,DCA,-17
6/16/25 12:00 AM,WN,LAS,DEN,
6/16/25 12:00 AM,WN,LAS,DEN,-18
6/16/25 12:00 AM,WN,LAS,DEN,-18
6/16/25 12:00 AM,WN,LAS,DEN,-4
6/16/25 12:00 AM,WN,LAS,DEN,0
6/16/25 12:00 AM,WN,LAS,DEN,6
6/16/25 12:00 AM,WN,LAS,DEN,10
6/16/25 12:00 AM,WN,LAS,DEN,48
6/16/25 12:00 AM,WN,LAS,DEN,160
6/16/25 12:00 AM,WN,LAS,DSM,46
6/16/25 12:00 AM,WN,LAS,DTW,-5
6/16/25 12:00 AM,WN,LAS,ELP,-19
6/16/25 12:00 AM,WN,LAS,ELP,-7
6/16/25 12:00 AM,WN,LAS,ELP,43
6/16/25 12:00 AM,WN,LAS,EUG,-15
6/16/25 12:00 AM,WN,LAS,FAT,-17
6/16/25 12:00 AM,WN,LAS,FAT,-13
6/16/25 12:00 AM,WN,LAS,FAT,18
6/16/25 12:00 AM,WN,LAS,FAT,34
6/16/25 12:00 AM,WN,LAS,GEG,-1
6/16/25 12:00 AM,WN,LAS,GEG,44
6/16/25 12:00 AM,WN,LAS,GRR,21
6/16/25 12:00 AM,WN,LAS,HNL,
6/16/25 12:00 AM,WN,LAS,HNL,
6/16/25 12:00 AM,WN,LAS,HNL,-16
6/16/25 12:00 AM,WN,LAS,HOU,-11
6/16/25 12:00 AM,WN,LAS,HOU,-10
6/16/25 12:00 AM,WN,LAS,HOU,-10
6/16/25 12:00 AM,WN,LAS,HOU,-2
6/16/25 12:00 AM,WN,LAS,HOU,-2
6/16/25 12:00 AM,WN,LAS,HOU,3
6/16/25 12:00 AM,WN,LAS,HOU,77
6/16/25 12:00 AM,WN,LAS,ICT,16
6/16/25 12:00 AM,WN,LAS,IND,-14
6/16/25 12:00 AM,WN,LAS,IND,13
6/16/25 12:00 AM,WN,LAS,IND,49
6/16/25 12:00 AM,WN,LAS,KOA,3
6/16/25 12:00 AM,WN,LAS,LAX,-10
6/16/25 12:00 AM,WN,LAS,LAX,-3
6/16/25 12:00 AM,WN,LAS,LAX,0
6/16/25 12:00 AM,WN,LAS,LAX,4
6/16/25 12:00 AM,WN,LAS,LAX,16
6/16/25 12:00 AM,WN,LAS,LAX,50
6/16/25 12:00 AM,WN,LAS,LAX,81
6/16/25 12:00 AM,WN,LAS,LAX,83
6/16/25 12:00 AM,WN,LAS,LBB,33
6/16/25 12:00 AM,WN,LAS,LGB,-12
6/16/25 12:00 AM,WN,LAS,LGB,-12
6/16/25 12:00 AM,WN,LAS,LGB,-3
6/16/25 12:00 AM,WN,LAS,LGB,2
6/16/25 12:00 AM,WN,LAS,LGB,17
6/16/25 12:00 AM,WN,LAS,LGB,20
6/16/25 12:00 AM,WN,LAS,LGB,34
6/16/25 12:00 AM,WN,LAS,LIH,
6/16/25 12:00 AM,WN,LAS,LIT,75
6/16/25 12:00 AM,WN,LAS,MAF,7
6/16/25 12:00 AM,WN,LAS,MCI,-21
6/16/25 12:00 AM,WN,LAS,MCI,-17
6/16/25 12:00 AM,WN,LAS,MCI,-3
6/16/25 12:00 AM,WN,LAS,MCI,-1
6/16/25 12:00 AM,WN,LAS,MCI,12
6/16/25 12:00 AM,WN,LAS,MCO,2
6/16/25 12:00 AM,WN,LAS,MCO,10
6/16/25 12:00 AM,WN,LAS,MDW,-15
6/16/25 12:00 AM,WN,LAS,MDW,-10
