Stem,Average Occurrence (Comedy),Average Occurrence (Thriller)
ever,6.09707270392,4.1450095733
indian,0.142803163974,0.340981309952
karen,0.0178037368952,0.0245259299966
ear,0.54883968392,0.429048489661
uncl,0.47908191773,0.369269338302
mar,0.0445000070597,0.242294219222
surround,0.11563269278,0.0639663666766
wood,0.465748693407,0.261369525735
airport,0.338466085089,0.200766383259
jean,0.070718805668,0.204141520515
prescript,0.0449512903139,0.0440511978911
occupi,0.08901225211,0.0389208996954
slave,0.106310703338,0.0692172103028
yup,0.133337993381,0.0731289437217
cri,0.159720474169,0.0340441519111
threw,0.326705893133,0.123570442511
extort,0.0174845723713,0.064070482758
cheap,0.361381502742,0.215994379552
melvin,0.120837727889,0.0
strain,0.124562722973,0.0634587310223
solut,0.123401027459,0.102695625792
skye,0.149560795192,0.0
packag,0.0880401632425,0.167350644615
young,1.80962271587,0.896548329139
agre,0.662371224348,0.451961927098
purs,0.158284549834,0.0736577409633
puppet,0.258552960096,0.0295886810481
clearli,0.263265758628,0.133082310856
ellen,0.104833141105,0.210201959025
serious,0.567428334584,0.211390457021
applejack,0.130932654752,0.0
threaten,0.219411402856,0.191707748778
swear,0.505529744905,0.564963972614
journalist,0.0618770271674,0.0739975640074
beth,0.0436068228349,0.0826979257427
feelin,0.00902260065793,0.0831170985947
danni,0.10557573871,0.307410944859
hmmm,0.220930511308,0.108525925893
stomach,0.167237846898,0.11698819865
certif,0.122922071722,0.0604967706915
them,9.76664189682,9.19373593415
wigand,0.0,0.132555835
electron,0.0891788263434,0.06433048755
surfac,0.053716789329,0.163282134449
op,0.0535443592047,0.0648675905983
edit,0.106304722612,0.0744332694277
backward,0.0973558509457,0.10339083032
buckaroo,0.293703670942,0.00993294565373
fare,0.0263541922834,0.0789634065145
mhm,0.00868691435523,0.0
cynic,0.106366234043,0.0242954199152
fee,0.151392479636,0.182909046547
blown,0.106091365904,0.11861357173
workin,0.0974889342794,0.0496752304531
eric,0.136269579109,0.259792119322
gear,0.169843091714,0.127676469052
chill,0.0966275893972,0.0890816096381
public,0.522166082869,0.602630621168
elizabeth,0.176009433293,0.0839725761388
dy,0.518793524428,0.35951764999
great,6.30617534733,2.35681267815
load,0.292334838333,0.458491997772
melani,0.0,0.0718792213712
unless,0.618660762768,0.67713204711
mora,0.0,0.152465954079
nativ,0.0527014203255,0.0343612855995
gene,0.053360202331,0.0546196526631
wind,0.299784141161,0.349301132577
code,0.426114133096,0.476323669481
bribe,0.0265261845266,0.0538410906171
dieter,0.15210345611,0.0147797170392
boil,0.0703553033684,0.0196390505325
deliber,0.0441851323467,0.0681785491952
ritual,0.070875369021,0.0741258713792
dolor,0.133256486658,0.00480651342402
pride,0.169026258828,0.0490219645569
molli,0.035547789926,0.0836635970995
felt,0.715673834781,0.544657249481
oswald,0.00906829077785,0.452791283586
drank,0.096637996262,0.0587024198055
el,0.0712807176024,0.197959028693
soap,0.0622381625306,0.113082978025
suck,0.721088013043,0.345138150679
psycho,0.151406709928,0.176881671992
prom,0.500319708465,0.0195027052861
dig,0.444662679845,0.314948629993
sword,0.141870717041,0.0693375074535
exchang,0.0972571685786,0.153279640369
duti,0.178895183758,0.271313339905
parti,2.20956587694,0.841088552129
juliet,0.0907333150737,0.0653665552448
seventh,0.088004085194,0.0485366751917
given,0.524814492115,0.437439259008
hawk,0.208028233461,0.0244130787683
fry,0.0526515561932,0.119239719107
thei,19.4681040406,19.3616019286
vinc,0.192736606086,0.0500773840156
notion,0.0716018789363,0.0490128437438
consid,0.530806955759,0.485551766584
upset,0.720898533564,0.386678626014
ve,0.355597683507,0.192335076324
yeah,15.3060721423,8.7403967025
compet,0.0801591704483,0.0588946928304
ticket,0.531310435692,0.322926683944
doom,0.114712073029,0.0148754095282
ski,0.0442053035163,0.118372112009
courthous,0.0721026377058,0.0343766913793
alert,0.13318876554,0.127855269638
tan,0.0435315655172,0.0545818621325
nam,0.0547144068404,0.0693481770303
posit,0.701460381368,0.673556415255
urgent,0.0974570639313,0.0986981370728
tast,0.594958739611,0.335645452839
makeup,0.141015307421,0.0486035944927
parol,0.035788452816,0.152451341705
schwartz,0.267174579142,0.00492385720047
doctor,1.54382928602,1.75202547246
aw,0.982606291728,0.38695747338
christ,0.752691836008,1.19024635324
scari,0.170308990799,0.190877354812
walkin,0.0090838391912,0.0690097714667
wrist,0.107101438552,0.0685306408946
cattl,0.0714829411922,0.0443189690528
truck,0.33409020145,0.466489814831
eighteen,0.229901626875,0.133224591225
ethan,0.0,0.200342380901
idiot,0.584523212422,0.315724291414
hotel,0.859373030775,0.874477320535
hook,0.361314491319,0.301012297046
notic,0.91029653407,0.628615669981
heali,0.13306289488,0.0
benjamin,0.781604491375,0.0147071167263
octob,0.00917823971694,0.0493258671293
ought,0.615020775667,0.321635810037
isnt,4.72640885425,3.18223659904
drew,0.0,0.0833405373774
whether,0.424266869656,0.377536058635
seat,0.553934067465,0.260437774423
matter,2.94224512899,1.87251794257
er,0.618697147654,0.172089877126
int,0.0275325588049,0.137249488324
arent,2.14356044794,1.44165920579
aubrei,0.0086399664874,0.0778891265999
lookout,0.0621984613557,0.0245835960077
gabe,0.0,0.117306849834
cliff,0.167346378391,0.0832882083563
hail,0.105716883941,0.0788325931633
horribl,0.301273913389,0.205539653903
heaven,0.587260316238,0.227153838889
hospit,0.599511777356,0.689501337035
whatsoev,0.0616228067011,0.0540976134365
supernatur,0.0624032155084,0.0347540313611
lot,4.38388009524,3.25455049042
establish,0.0972610506816,0.0692647005843
select,0.0620483332953,0.114202786359
motor,0.106919768927,0.083688260316
brenda,0.115210628342,0.00986888889424
guilt,0.0627811333647,0.0931620396184
glori,0.133267478403,0.0443483562885
move,2.84189527514,2.55009398077
rage,0.0797666948273,0.0293326702452
decent,0.228594920441,0.0889693309139
religion,0.0628632054008,0.0493845151412
pillow,0.0536153754858,0.0491010372711
sincer,0.0445318578321,0.0832126699712
steven,0.218770625779,0.144185967012
winston,0.044395170036,0.0487988143322
arm,0.773143492354,0.639183459184
system,0.673909294392,0.72333954537
score,0.47204326905,0.17708634942
isn,0.0703619619377,0.0445484418044
wallac,0.0442483628792,0.0638054435045
lane,0.0616375302923,0.0935699477497
burger,0.180313153054,0.0342532128145
bowl,0.224176021157,0.0891207952706
umeu,0.0914537958823,0.064575700738
journal,0.0709363454231,0.0685226192504
lonnegan,0.149560186274,0.0
teddi,0.116554973557,0.189997436685
pd,0.00872974627424,0.0646692822623
trooper,0.062154961076,0.0491050875092
puppi,0.0968906747987,0.0541575413293
prosecut,0.0436275878914,0.0641802576668
badli,0.141303294871,0.12738580135
thought,6.65587869646,4.64376227633
troop,0.0802524814412,0.0393898642944
forti,0.276276178328,0.289448605274
highest,0.0890421221538,0.0835457714149
dust,0.114800967067,0.163511291918
begin,0.910090966193,0.637854646131
lapd,0.0,0.0738330889625
priest,0.0613100154042,0.153208151944
turk,0.0615454407984,0.0544252580971
hawaii,0.105435337604,0.0247816822298
amateur,0.142687253073,0.0489865992086
honor,0.598789551953,0.305144678877
ap,0.159811790936,0.123112545451
lodg,0.0525300843967,0.0345110638114
lombard,0.0,0.226239802827
academi,0.0616397956934,0.0789314720278
gibson,0.0175738461302,0.131905944562
injuri,0.0531166605903,0.0640894649243
wha,0.0906918750054,0.00995259489588
therefor,0.0983492633814,0.0493928275836
victor,0.0984191451999,0.0147395793105
profess,0.0440775617142,0.0540883770108
strike,0.345228003563,0.211082078612
deed,0.43574088155,0.0585755527163
grand,0.488419776566,0.383995692097
penthous,0.0353596934317,0.0550928379897
yellow,0.150943508812,0.181792487952
insult,0.263706973932,0.112898099983
genuin,0.124106582882,0.0688977519827
ward,0.0444664753045,0.0782712278958
mi,0.0538757922933,0.0693884665237
stolen,0.275842535582,0.123087182102
banana,0.150829833477,0.0291734982486
speed,0.204995734099,0.226906978928
piec,1.14441957436,0.977630636014
born,0.461991085454,0.397422952417
oughta,0.0791516872891,0.195601122724
hacker,0.0176018706392,0.0943440846849
stream,0.0719527659887,0.0692290705932
smith,0.321609483576,0.141873668025
choir,0.149164223365,0.0246972706143
variou,0.072410702958,0.0545607823253
weed,0.0972563228101,0.0544080643002
boundari,0.0439620275991,0.0397528316994
panti,0.116506905532,0.0244322191943
accord,0.149876346382,0.242257942206
best,2.79786564064,1.86570789721
condom,0.0713279281664,0.024684711698
whatll,0.142107092611,0.102146514589
carlo,0.0607923310252,0.151807812528
promis,1.42003448199,1.11365234777
barrett,0.105889670094,0.0145705972043
pentagon,0.062023553511,0.0295787077194
sooner,0.26581261916,0.289247436705
nexu,0.0,0.0944671052446
bloodi,0.133770162888,0.398493188331
said,7.1344554934,6.07920361122
mississippi,0.0091690009337,0.0881966586127
legitim,0.0530132967707,0.0880387089984
syndrom,0.0965171793044,0.0345157925006
repli,0.0440854932781,0.0441349294642
purpl,0.107109021713,0.059234036578
break,1.74474818209,1.1086971446
wash,0.414297151228,0.324089591695
motel,0.106974325329,0.218685743698
wrap,0.151202192743,0.122713485315
fifteen,0.539478015375,0.441475180414
sell,1.05946554181,0.526348311313
bravo,0.123097975901,0.0148414070242
world,3.26770913213,2.45338135076
beaumont,0.0,0.0907939808722
switch,0.366727083512,0.280675954244
adrian,0.106275601966,0.0885141541379
after,4.28867264975,3.91983362487
vanish,0.0534535797198,0.0888757668934
window,0.769045775632,0.69868131887
interfer,0.106421565672,0.108051478406
countri,1.43002439868,0.82662327487
wretch,0.0803626424142,0.0346389463863
sugar,0.522200170243,0.176635099877
captur,0.0622713346929,0.103809118104
wed,1.92862710208,0.898472384482
adrenalin,0.0264505402584,0.049285800793
dorothi,0.131925963735,0.252156987643
jude,0.0175953876696,0.0779318029638
gorgeou,0.177160802412,0.0438532234618
corneliu,0.00872884365013,0.0889501300006
flip,0.0532144752462,0.157428513469
beyond,0.258127400352,0.207034131654
mix,0.221346778028,0.221445110457
bandit,0.0175814531876,0.0
rabbit,0.330307937393,0.0393220501821
rare,0.222498336115,0.157868157786
cecil,0.018359193171,0.0146119495221
belong,0.399337631582,0.382484513746
collaps,0.0799013063635,0.054415640333
resort,0.044533941191,0.0392878657386
cuz,0.0450525230766,0.120961490522
trevor,0.00897664352836,0.155190704723
lovebird,0.00886819901077,0.0865425280334
express,0.16006596686,0.205834648364
dutch,0.0352226062317,0.0591507562463
scare,1.16011633536,1.31337542241
kept,0.565954862898,0.449307387437
stephani,0.159765257454,0.0389486375821
signatur,0.0792028384199,0.137800740265
warren,0.106929672061,0.123268810974
battl,0.196032384022,0.112823282406
insight,0.0352335328689,0.0588647024534
next,2.53601605607,2.14534263515
lamp,0.0974373813095,0.0391011322627
trail,0.0798920898877,0.113207596096
kent,0.19793709408,0.0643918223703
forg,0.0266635271417,0.0646295528418
ran,0.496769182532,0.40222124715
proce,0.0885821523137,0.088914831561
shade,0.0356472412591,0.0491615892617
asylum,0.00909178412401,0.0884386483278
kubelik,0.303945561658,0.0
vallen,0.0,0.0665790634089
in,62.3636580602,52.2782114305
everyon,1.64982201673,1.13024027021
kidnei,0.0801009393189,0.0194347830312
hostil,0.0803119554401,0.103299311219
pie,0.258765197245,0.142515910144
written,0.222674449123,0.162155339909
bye,0.773833172357,0.230217755789
refer,0.19590075604,0.187028323322
explos,0.106721033831,0.163166517235
tucker,0.0889541429627,0.0341810592812
swayzak,0.0,0.0
lord,0.718696433928,0.321833859516
room,3.21443046711,2.5861731807
split,0.335008140558,0.354306326641
udou,0.13828776405,0.0101829484347
whack,0.0797922664251,0.141917753619
lo,0.0883259589303,0.167444158838
drawer,0.0702754609801,0.0827847769873
wild,0.231498317087,0.318153944572
hire,0.531203866498,0.621628632921
among,0.141118436854,0.168157583615
disgust,0.194414887746,0.0833600556454
pocket,0.301165536156,0.280834882358
margo,0.0,0.118539815535
ignor,0.223971238328,0.215592017148
goodlook,0.0962368641529,0.0347012737103
claim,0.262894264751,0.2218047483
approach,0.220385693163,0.202132029249
fruit,0.195674923057,0.0642662051939
raid,0.0706568800398,0.0395062403348
phrase,0.114911046986,0.0538238083385
luck,0.801251275623,0.623024135854
kevin,0.285024476934,0.108115972012
autograph,0.124076520319,0.0244732019175
core,0.0714733495002,0.10377363845
download,0.0181022979958,0.0641463239268
evil,0.720691666281,0.349053335759
strand,0.0363561521758,0.0495597043478
woulda,0.105999458621,0.103911395265
branch,0.114804266248,0.0492242066633
ghost,0.338613863102,0.324007651845
pack,0.538396536131,0.393038694809
robber,0.0527337472564,0.0683045899799
dime,0.114982473013,0.0689022390493
angri,0.396592190481,0.279637612864
ju,0.0528793897104,0.0404493857751
uyouru,0.108074984789,0.0348935920049
drill,0.0628934006403,0.103432330942
preserv,0.0798162370807,0.068892793795
serial,0.0364541793558,0.207299164283
option,0.0899258158637,0.245722743352
oldest,0.0178631463406,0.0536551050989
pattern,0.124461724794,0.226432419248
herb,0.0631935284983,0.00982741310708
row,0.194527624187,0.132136561429
ball,0.906625959065,0.442618044181
equip,0.168714311904,0.252739629239
drift,0.0889000620792,0.0591058230147
mike,0.38573033884,0.823797755415
tyler,0.0540362514388,0.188094250809
choos,0.362575993203,0.181051628269
nag,0.107862164131,0.0388228754781
bookstor,0.123798878591,0.00977109772951
happi,2.47210412261,0.929654269902
haircut,0.131969867228,0.0489978099217
candid,0.0702470270926,0.0342747373814
tim,0.105931185646,0.0643707481825
friend,4.91748104852,3.44430290432
sneak,0.141727237367,0.17930940934
those,5.06427076597,3.48614836144
wayn,0.0353173264376,0.256570809437
straw,0.0535521672283,0.0342495084371
cynthia,0.0804276816561,0.0104269648318
ad,0.248881809281,0.103015417244
two,6.58938748946,5.86628742117
eyebal,0.0367630907841,0.0349924688771
carv,0.0357972895749,0.0442096219462
overlook,0.0358059404284,0.0537710162422
contractor,0.0531187337197,0.0388182835043
languag,0.23295554953,0.231448497334
fortyf,0.105787219009,0.0394214526918
admit,0.477075789328,0.368056277251
slight,0.0722535450221,0.0393219210521
popular,0.313615936674,0.0978498548713
compliment,0.211868839403,0.102980779133
del,0.00879765801612,0.0593389029155
listen,4.01844575185,3.01721213524
mess,0.680388015929,0.421567051186
free,0.964302828518,0.629043354949
keen,0.0267687125785,0.0396014448112
noth,5.32169245704,4.57684713077
acquir,0.0701376510706,0.0443149144073
earlier,0.168114309011,0.142241818921
bluff,0.063021494589,0.0441463220565
twentyfour,0.123740397725,0.0789467013601
steak,0.0880933901257,0.0632371146307
california,0.0794715759181,0.202374869227
dial,0.0621235984154,0.0935592856929
industri,0.115430371786,0.0840321716637
hopefulli,0.0708575697292,0.0493012305873
probli,0.00891874901776,0.0640031179276
certainli,0.809019980553,0.488405360577
magnet,0.0623739930156,0.0745615578808
mobil,0.0350681410599,0.0641382711594
elvi,0.131700935719,0.0497954252795
parlor,0.0441022977279,0.054081723988
utah,0.0611645968488,0.0588944236849
we,38.9334612062,31.7198424759
phoni,0.152301291045,0.0788308496303
sec,0.106709541776,0.0740643028585
fellow,0.481076215713,0.23934082738
eagl,0.0442255947603,0.0687742205589
achiev,0.10013241301,0.05932274668
denni,0.149590956728,0.117665425805
head,2.77425119893,2.44046577777
bore,0.399782185307,0.264254761224
dyou,0.151987387382,0.182271678478
junior,0.2378626554,0.108392620235
bite,0.282159131581,0.271100424883
through,3.15466252493,2.87907007111
grenad,0.0264829304043,0.039577021107
phase,0.0450674071809,0.0648251062341
fabul,0.239902248185,0.0394300135071
diplomat,0.0174599501771,0.0985059558691
wrong,3.50879058559,3.17694008681
itll,1.03820869276,0.942024930282
again,4.57062268873,3.41111811679
dock,0.0174730833211,0.103261693737
bear,0.328841816078,0.276648007629
minor,0.222421538871,0.12342483039
white,1.26380578032,1.03025909577
environ,0.107614323752,0.0590157647285
patient,0.300425943113,0.342208255002
mug,0.132316704517,0.0840553085609
lighthous,0.0350735243949,0.0639860752519
upsid,0.0537628642043,0.0448191682098
nasal,0.0,0.00500956904203
navig,0.0355250265531,0.0498787988643
sad,0.389970997925,0.259951545934
research,0.15963496898,0.245558905606
case,1.5068887662,1.89159157973
gu,0.313017103844,0.0883673128693
brutal,0.052867141513,0.0687519838732
aint,2.08894842804,2.43190026651
sinc,2.26887950661,1.60186136456
nichola,0.0,0.0203462678803
intrud,0.0535124764823,0.0345472333027
dare,0.177646905266,0.13170622886
were,19.7427944983,16.4388007214
import,1.73559334945,1.27048657933
pi,0.0177557396755,0.0683891163952
babysit,0.043762960583,0.0436555523096
race,0.20335944852,0.172522775662
oh,22.6158463803,7.85557706372
flag,0.044714215492,0.0737048978695
shaw,0.0615836061128,0.172140629754
teacher,0.336383824626,0.112661547034
pimp,0.0882827738521,0.0988451836517
diego,0.0617393132435,0.05905511324
victim,0.116199251875,0.403229837185
anymor,1.31802155101,1.19257606269
round,0.374308278685,0.323282477347
rough,0.374007799068,0.176492860882
occas,0.14200613754,0.0888377556383
sulu,0.169455984641,0.118310193949
woke,0.176076952045,0.157104764635
chose,0.097213554262,0.0586442508359
convent,0.421405741557,0.0774161500293
prioriti,0.0619132672552,0.0883874625936
treadston,0.0,0.106735302315
drag,0.335640083654,0.181900994374
maud,0.223747666207,0.0
monster,0.250694204809,0.375770087795
ic,0.602235579621,0.254712030173
or,11.9125423813,9.90273524165
gener,1.15454026189,0.731325440114
penguin,0.0892589014335,0.0196136956937
earth,0.782177273689,0.477172421769
dc,0.0616208433552,0.0749212799597
cave,0.170221468322,0.0987165006335
fleet,0.0176142133607,0.138134670511
wrote,0.628151343633,0.377091004518
goddammit,0.0439727995914,0.133050899246
venic,0.0985127774476,0.118254713815
wade,0.0182143864455,0.260401154271
spoken,0.124139870808,0.13713698607
unfortun,0.267950420893,0.147301521482
campaign,0.144908097954,0.0541471224377
fever,0.0888611218166,0.048771450292
marcu,0.00884885352058,0.119143990825
almost,1.28986167259,0.976746739137
these,4.90257263704,4.26482598673
sick,1.09093157652,0.889499900615
reach,0.555952920106,0.554815056517
screw,0.699824598723,0.448370025101
grace,0.152406612724,0.224624480962
anyth,5.82092404529,5.39219566612
empir,0.248707678537,0.10811427826
rack,0.0792677735926,0.0296403292792
nell,0.0,0.137397326137
divin,0.098657367152,0.0543457099153
violet,0.0173520858066,0.154860825499
sing,1.02623298328,0.24919609799
friendship,0.141457583063,0.0538735773148
loomi,0.0,0.0825611802352
basebal,0.399591771327,0.0834064361379
stood,0.114066373388,0.121940113798
clark,0.133584461782,0.102922694257
bottl,0.274057962225,0.240578983994
marylin,0.439109050946,0.0
sin,0.257260606428,0.0828593314731
juli,0.190219512305,0.246699691186
halfwai,0.123790677707,0.0544695106449
spanish,0.0625958831563,0.0928807547829
hannah,0.300528642303,0.039812542989
shower,0.344886356896,0.209679376732
murphi,0.0535254440768,0.0591728013883
pal,0.731855174867,0.225560545886
why,16.4011604791,12.6831502769
leagu,0.342784374482,0.0934786667506
our,8.54632197783,6.26123487079
die,1.38055214309,1.65480291316
glad,1.32515214486,0.597431742718
depart,0.317745929575,0.481058827456
mightv,0.0615864158627,0.0735623775393
deborah,0.00866709023124,0.0741036686702
spent,0.469475441814,0.309083344242
heather,0.384282815427,0.108156448469
grant,0.409605983366,0.288646280084
delici,0.115218623272,0.0295485619091
bloom,0.110096978119,0.029568222516
halloween,0.0536148064428,0.10279700336
selfish,0.186467242392,0.0445467470226
mack,0.0354446591426,0.0290227903728
pleas,5.02666651817,3.52505823295
later,1.74889871068,1.23374423308
tomb,0.0707902516648,0.0489947357552
veri,8.94225260055,4.60969947032
al,0.455614902111,0.333198262279
filthi,0.125415362174,0.0390877764473
bein,0.0619842052149,0.12782751424
cream,0.301211944669,0.152326480993
invit,0.652710686369,0.303829535398
ay,0.278394676901,0.276267080598
mountain,0.221595610746,0.230290749038
tax,0.309963834428,0.151596843681
liquid,0.0797270245012,0.0445770195473
suffici,0.0540851117954,0.0344867332416
start,4.25860508034,3.11818664477
particl,0.0268458187888,0.0496597452615
taught,0.220772532035,0.201227505439
worthless,0.0620833270307,0.0888521582175
caitlin,0.381332557463,0.00483710367718
paperwork,0.0180126570576,0.0444766545004
duffi,0.0,0.0489549643564
fade,0.0900062535206,0.0539612539488
lothar,0.133110722295,0.0
courag,0.144952862737,0.0935114497529
puls,0.0622581817719,0.0639881656136
fighter,0.0354598534626,0.0547526580995
galleri,0.0792450814382,0.0344135584221
restaur,0.299584021668,0.15678342698
sky,0.167644914058,0.156855225543
hollywood,0.196456989651,0.162123208398
accept,0.389184973936,0.334024685861
trip,0.67466890086,0.526424476801
grid,0.0442999285604,0.0439566659859
vigo,0.176157505534,0.0
cellar,0.0177171431397,0.0637635088309
urg,0.0618125203443,0.0295503148383
recal,0.195049300467,0.196859348759
task,0.0617275377574,0.0842499510057
nose,0.626684051296,0.299922961761
circul,0.0788212271866,0.0441271361237
sperm,0.0538492039716,0.0295460529044
experi,0.85822217801,0.540716551387
rust,0.0181989397292,0.0639133615197
thirtyseven,0.123284968218,0.00995046631107
lame,0.134294546041,0.0349438123245
editor,0.237622925079,0.034171503021
univers,0.488059305459,0.351288959777
children,0.887003288103,0.794881193843
slug,0.106217094527,0.0395247343387
ration,0.123444401697,0.0249365032685
adam,0.453067564485,0.0491433009449
mailbox,0.0175994120984,0.0534658084096
twentytwo,0.0794868512191,0.039687496343
reveal,0.0898847778856,0.108220077743
eat,2.05364988525,1.22729070699
tobacco,0.0971300802731,0.0783711120986
schuyler,0.225577115485,0.0
widow,0.0973900647905,0.0588448969837
forgiv,0.512077022295,0.288913437902
punch,0.321296250969,0.108404259916
transfer,0.167772669656,0.2221685933
humor,0.275580781585,0.137714167706
thrill,0.185562351492,0.0933268585334
jewish,0.218274713237,0.0295037863972
elbow,0.0790954874704,0.0344750721958
teach,0.646725915866,0.348284319069
flush,0.0529529190451,0.0641430529425
pace,0.062007840366,0.0738497182962
copi,0.399495452675,0.423652749648
locat,0.159889062704,0.359741417223
senior,0.194586671543,0.0926203829415
mantan,0.30676842237,0.0
auto,0.061875750552,0.054663639566
chemistri,0.0616390700515,0.0391862114239
bolt,0.0624776189213,0.0443168369663
steadi,0.142021163335,0.112883556664
kick,0.71021905167,0.472419149357
ego,0.0439269221999,0.0640143255995
underneath,0.0799191281346,0.0493177515404
approv,0.0894275980979,0.108953994717
cloud,0.115340136839,0.0833749973789
studi,0.619555059529,0.515116521382
hunter,0.0177538646836,0.175244840007
clue,0.176491151437,0.147108588766
roof,0.142585627477,0.142529037475
french,0.557128679259,0.245402936595
billion,0.159404778356,0.172419033774
streak,0.0804406588773,0.0147485649871
chauncei,0.709045074427,0.0
judi,0.0703290754047,0.091386657809
cost,0.618959411669,0.387641655158
campbel,0.0879602151235,0.0294498030371
contrari,0.0889650035766,0.0445263331734
bought,0.554972618707,0.323061304722
negro,0.23384652989,0.00979519119427
seein,0.00898039855316,0.083945070898
area,0.168398462808,0.403927500865
testifi,0.0887679829327,0.0885935304076
remain,0.169185475837,0.221490664499
summer,0.63448244275,0.22544508107
dunbar,0.0,0.0
racket,0.132411960004,0.0538087361844
no,37.6105533073,27.6089422045
decis,0.503490872779,0.215153742049
gardin,0.639357520068,0.0
miami,0.131730477355,0.227918897515
dark,0.525110623941,0.803827896974
bird,0.471859515417,0.660948427144
reverend,0.210157150233,0.014880107818
loyal,0.0529826763785,0.0586859807855
clair,0.170081953085,0.203053735466
master,0.590813056848,0.177487656818
finger,0.372602696082,0.333319793933
stink,0.205007177712,0.103219697843
expedit,0.0446878858012,0.0790565245876
skip,0.307920623839,0.128232904121
pardon,0.487560485458,0.176947147837
jone,0.10711881965,0.222016486093
fals,0.0979857166052,0.108671195755
toe,0.21659350152,0.0498427685719
gal,0.141348773496,0.0392407949555
might,3.53425954044,2.95548603583
approxim,0.0267003179421,0.0590867297448
norvil,0.26026720264,0.0
sheriff,0.123510996017,0.431879544138
behav,0.1323290145,0.0590214448572
punk,0.132592497772,0.108319186363
uareu,0.145542896424,0.0298829563431
inde,0.39068028312,0.128406986897
maximum,0.105893113332,0.0299741666921
vernon,0.0,0.0196077833902
hide,0.52367248135,0.685185470809
hampshir,0.115321958867,0.0194685046913
put,5.26184895039,4.16621208612
shh,0.124220365076,0.0584213529986
program,0.40105727862,0.32578288808
plan,1.7831250508,1.4142123981
scratch,0.211627682905,0.156771514932
ban,0.0176389893382,0.0498372490361
adopt,0.125382208973,0.0342247645435
ninth,0.0536627177342,0.0297239879454
gui,10.2393983444,6.58708701506
physic,0.339043882142,0.325243601056
enhanc,0.0265314114596,0.0547780188011
dead,2.56382981746,3.79351745924
bounc,0.106336623559,0.069481141045
perspect,0.0708490728317,0.0442479746295
column,0.087550910134,0.0632345412997
refus,0.211856811971,0.186406189897
knife,0.203354007856,0.270705304595
dragon,0.0969917809439,0.0541477806741
caesar,0.00875714971993,0.328660359625
spacecraft,0.00880787527671,0.0147624774813
step,0.636546177233,0.5789528275
genet,0.044260557478,0.104643792659
bowler,0.0349444091562,0.00486941617655
driver,0.247773596214,0.291115181826
result,0.141158463783,0.181656601412
bishop,0.0350285988797,0.0553269161786
crime,0.35457261982,0.432437261988
ram,0.117562791166,0.0495816054271
howr,0.114834526372,0.0885360477721
st,0.275101975822,0.158082851823
memori,0.487131568698,0.554274656367
dana,0.368714288512,0.0339976788776
upper,0.0708429176675,0.0445173801856
front,0.972963631916,0.85976664539
twice,0.362961852399,0.353067636022
susan,0.0446615397002,0.0541382752305
whoever,0.159494804777,0.362939537709
know,42.6361162069,34.0991018619
actual,2.71757712131,1.0823410443
war,1.44255886814,0.78207419609
egg,0.344159917577,0.271785034355
johnson,0.169411205889,0.0785183896466
island,0.203457191527,0.506920794936
pervert,0.133181082306,0.058210385311
muscl,0.0881621851803,0.068638052625
darryl,0.00877115108041,0.101082045109
umm,0.0711175146517,0.00974752128361
fourth,0.0880852063624,0.12327809419
fresh,0.264322650351,0.157197863291
recept,0.095783992588,0.0637983177327
crack,0.309401805661,0.176394176529
vote,0.258599401447,0.10318700359
betcha,0.0622604040626,0.0197618040652
skywir,0.0,0.0783623599649
donovan,0.125192624475,0.0344778545307
societi,0.311743497595,0.122749319709
uncomfort,0.10664292259,0.0532550781372
commit,0.364111765261,0.248537809493
mai,2.52552504824,2.26498952216
april,0.159180618856,0.058734958748
purpos,0.274101018714,0.256370587244
stare,0.25528303402,0.152947965219
common,0.309191497038,0.230961917735
campu,0.0620272192785,0.0394689534018
mask,0.0791817766619,0.344376420991
opera,0.288708957941,0.0542699025699
kennedi,0.0446340387174,0.251878537791
bree,0.0620773930754,0.0722088502129
acm,0.2052451095,0.0
dug,0.0538083843224,0.068562212512
climb,0.19575200094,0.245380523402
chicago,0.317106220242,0.127663058584
ey,1.81006923823,1.51084192005
pinta,0.0,0.0777326890923
lack,0.152098426757,0.112862093519
hung,0.0982240987458,0.16726018332
camp,0.383448995152,0.217212363258
clinic,0.105111542003,0.0785346728519
spat,0.158971090678,0.0145827761268
uthisu,0.110859251894,0.0151835825968
sock,0.30833271168,0.0540860389528
dawson,0.13045109719,0.0
museum,0.114947228669,0.222356498116
vacuum,0.044514900775,0.0148171961786
leap,0.0971632950533,0.0344380771597
romulan,0.0,0.128993830518
soviet,0.159680625759,0.0937500355221
freewai,0.0796408169045,0.0685064380206
half,1.47667645037,1.20708211176
profit,0.186596652337,0.0882524603761
iri,0.0181676783824,0.141828482509
real,3.28457074138,3.02058585569
client,0.433792175229,0.293395876113
an,13.1527610926,9.86652474362
dynamit,0.0795146448307,0.039224322546
eugen,0.0,0.0928812699603
nuke,0.181365815557,0.0346629523433
robin,0.0902413554847,0.101987959503
rub,0.310321518235,0.0637478749531
gloria,0.114725915811,0.0484032504329
becam,0.283887225462,0.271326272803
deceiv,0.0449310028716,0.044421758056
distract,0.140470053448,0.0584845560103
matthew,0.08795987386,0.0497547265456
ken,0.0531494125918,0.083356014993
where,11.0311023962,11.782789696
america,0.559249965053,0.294482829463
bela,0.369254658385,0.0
