player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
239818,/player/239818/ruben-santos-gato-alves-dias/260004/,26,4,9/19/2025,Rúben Dias,Rúben dos Santos Gato Alves Dias,CB,86,87,64500000,190000,28,5/14/1997,187,82,13,Premier League,1,10,Manchester City,RCB,3,,9/29/2020,2029,38,Portugal,1354,RCB,3,Right,4,2,4,,Normal (185+),Yes,124200000,"#Tackling , #Tactician ","Bruiser +, Long Ball Pass",59,39,69,69,86,84,54,29,85,81,32,64,46,48,79,75,55,62,62,86,56,74,85,71,89,26,88,86,39,64,45,85,87,87,85,7,8,13,7,12,,60+3,60+3,60+3,60+0,61+0,61+0,61+0,60+0,63+3,63+3,63+3,64+3,71+3,71+3,71+3,64+3,76+3,82+3,82+3,82+3,76+3,78+3,85+2,85+2,85+2,78+3,17+3,https://cdn.sofifa.net/players/239/818/26_120.png
256196,/player/256196/willian-pacho/260004/,26,4,9/19/2025,W. Pacho,Willian Joel Pacho Tenorio,CB,86,89,83000000,110000,23,10/16/2001,188,81,16,Ligue 1,1,73,Paris Saint-Germain,LCB,51,,8/9/2024,2029,57,Ecuador,,,,Left,3,2,3,,Normal (185+),Yes,159800000,,"Bruiser +, Jockey, Block, Anticipate",80,34,62,62,86,86,46,30,82,77,26,52,47,38,69,69,74,84,63,85,60,46,90,78,89,29,86,83,36,58,39,81,88,88,81,9,12,12,13,10,,57+3,57+3,57+3,58+0,58+0,58+0,58+0,58+0,60+3,60+3,60+3,62+3,67+3,67+3,67+3,62+3,75+3,80+3,80+3,80+3,75+3,78+3,85+3,85+3,85+3,78+3,19+3,https://cdn.sofifa.net/players/256/196/26_120.png
237678,/player/237678/ibrahima-konate/260004/,26,4,9/19/2025,I. Konaté,Ibrahima Konaté,CB,86,87,70000000,155000,26,5/25/1999,194,95,13,Premier League,1,9,Liverpool,RCB,5,,7/1/2021,2026,18,France,1335,RCB,15,Right,3,3,4,,Normal (185+),Yes,134800000,"#Aerial threat, #Tackling , #Strength","Aerial Fortress, Bruiser",77,34,63,69,86,85,38,29,84,79,28,68,50,27,76,76,69,83,55,85,44,45,83,75,91,31,84,83,44,64,41,80,87,87,86,9,7,9,9,15,,60+3,60+3,60+3,61+0,62+0,62+0,62+0,61+0,65+3,65+3,65+3,66+3,71+3,71+3,71+3,66+3,76+3,81+3,81+3,81+3,76+3,78+3,85+2,85+2,85+2,78+3,18+3,https://cdn.sofifa.net/players/237/678/26_120.png
192448,/player/192448/marc-andre-ter-stegen/260004/,26,4,9/19/2025,M. ter Stegen,Marc-André ter Stegen,GK,86,86,22000000,95000,33,4/30/1992,187,85,53,La Liga,1,241,FC Barcelona,RES,1,,7/1/2014,2028,21,Germany,1337,RES,21,Right,4,1,4,,Unique,Yes,45100000,,"Long Ball Pass, Footwork, Rush Out",,,,,,,18,14,11,61,14,21,18,12,63,30,45,50,39,84,43,67,72,35,78,10,43,22,11,70,25,70,25,13,10,84,84,89,84,85,47,35+3,35+3,35+3,35+0,38+0,38+0,38+0,35+0,42+3,42+3,42+3,39+3,45+3,45+3,45+3,39+3,33+3,41+3,41+3,41+3,33+3,31+3,33+3,33+3,33+3,31+3,84+2,https://cdn.sofifa.net/players/192/448/26_120.png
235073,/player/235073/gregor-kobel/260004/,26,4,9/19/2025,G. Kobel,Gregor Kobel,GK,86,89,66500000,52000,27,12/6/1997,195,88,19,Bundesliga,1,22,Borussia Dortmund,GK,1,,7/1/2021,2028,47,Switzerland,,,,Right,3,1,4,,Normal (185+),Yes,118000000,,"Rush Out +, Far Throw, Deflector",,,,,,,13,10,13,39,10,24,13,12,33,34,38,52,37,84,29,48,71,30,81,10,24,14,10,59,12,66,15,15,15,87,83,64,86,87,44,32+3,32+3,32+3,32+0,34+0,34+0,34+0,32+0,36+3,36+3,36+3,34+3,36+3,36+3,36+3,34+3,29+3,33+3,33+3,33+3,29+3,28+3,30+3,30+3,30+3,28+3,84+3,https://cdn.sofifa.net/players/235/073/26_120.png
226268,/player/226268/federico-dimarco/260004/,26,4,9/19/2025,F. Dimarco,Federico Dimarco,"LB, LM",85,85,52000000,54000,27,11/10/1997,175,76,31,Serie A,1,44,Inter,LB,32,,7/5/2018,2027,27,Italy,1343,LB,3,Left,4,3,3,,Normal (170-185),Yes,85800000,#Crosser,"Finesse Shot, Power Shot, Dead Ball, Low Driven Shot, Whipped Pass, First Touch",80,78,84,82,79,77,87,74,69,84,82,79,88,83,83,86,83,78,84,83,81,81,81,84,72,84,81,80,83,80,71,78,81,81,79,9,8,12,7,7,,79+3,79+3,79+3,82+0,81+0,81+0,81+0,82+0,82+3,82+3,82+3,82+3,83+2,83+2,83+2,82+3,82+3,82+3,82+3,82+3,82+3,82+3,79+3,79+3,79+3,82+3,16+3,https://cdn.sofifa.net/players/226/268/26_120.png
194765,/player/194765/antoine-griezmann/260004/,26,4,9/19/2025,A. Griezmann,Antoine Griezmann,"ST, LM, CAM",85,85,26000000,115000,34,3/21/1991,176,67,53,La Liga,1,240,Atlético Madrid,SUB,7,,10/10/2022,2027,18,France,,,,Left,3,4,4,,Unique,Yes,54600000,"#Dribbler, #Playmaker , #Acrobat, #Clinical finisher, #Complete midfielder, #Complete forward","Chip Shot +, Finesse Shot, Gamechanger, Incisive Pass, Long Ball Pass, Inventive, Technical",77,86,85,88,59,73,82,86,79,86,86,86,89,85,83,90,80,75,88,87,85,85,84,77,70,86,74,59,87,86,79,88,45,63,64,14,8,14,13,14,,84+1,84+1,84+1,85+0,86+-1,86+-1,86+-1,85+0,86+-1,86+-1,86+-1,85+0,83+2,83+2,83+2,85+0,74+3,73+3,73+3,73+3,74+3,72+3,67+3,67+3,67+3,72+3,21+3,https://cdn.sofifa.net/players/194/765/26_120.png
272834,/player/272834/joao-pedro-goncalves-neves/260004/,26,4,9/19/2025,João Neves,João Pedro Gonçalves Neves,"CM, CDM",85,90,79500000,90000,20,9/27/2004,174,66,16,Ligue 1,1,73,Paris Saint-Germain,RCM,87,,8/5/2024,2029,38,Portugal,1354,SUB,15,Right,4,3,3,,Normal (170-185),Yes,153000000,,"Press Proven +, Long Ball Pass, Tiki Taka, Aerial Fortress, Relentless",74,71,80,84,82,83,67,69,72,86,75,83,74,53,86,86,77,71,84,83,86,78,83,92,78,68,84,84,77,84,60,85,83,83,80,8,7,5,13,13,,77+3,77+3,77+3,79+0,80+0,80+0,80+0,79+0,81+3,81+3,81+3,80+3,84+3,84+3,84+3,80+3,81+3,84+3,84+3,84+3,81+3,81+3,81+3,81+3,81+3,81+3,18+3,https://cdn.sofifa.net/players/272/834/26_120.png
246104,/player/246104/ryan-gravenberch/260004/,26,4,9/19/2025,R. Gravenberch,Ryan Jiro Gravenberch,"CDM, CM",85,88,66500000,125000,23,5/16/2002,190,77,13,Premier League,1,9,Liverpool,RDM,38,,9/1/2023,2028,34,Netherlands,105035,RDM,8,Right,4,4,3,,Lean (185+),Yes,128000000,#Tactician ,"Intercept, Press Proven",76,76,81,85,81,81,74,78,67,86,71,88,76,70,82,87,76,76,76,84,70,79,81,85,80,76,76,88,75,81,58,88,80,82,78,12,8,6,11,12,,79+3,79+3,79+3,81+0,81+0,81+0,81+0,81+0,82+3,82+3,82+3,82+3,84+3,84+3,84+3,82+3,82+3,83+3,83+3,83+3,82+3,81+3,80+3,80+3,80+3,81+3,19+3,https://cdn.sofifa.net/players/246/104/26_120.png
237238,/player/237238/scott-mctominay/260004/,26,4,9/19/2025,S. McTominay,Scott Francis McTominay,"CM, CAM, LM",85,85,54000000,150000,28,12/8/1996,193,88,31,Serie A,1,48,Napoli,LM,8,,8/30/2024,2029,42,Scotland,1359,CAM,4,Right,3,3,3,,Normal (185+),Yes,91800000,,"Precision Header, Low Driven Shot, Incisive Pass, Aerial Fortress, Technical, Enforcer",76,82,77,80,80,85,66,84,81,84,76,84,69,60,81,85,70,80,55,86,48,86,86,92,82,81,84,81,87,79,60,80,78,81,75,9,6,6,10,11,,83+2,83+2,83+2,80+0,83+0,83+0,83+0,80+0,82+3,82+3,82+3,81+3,84+1,84+1,84+1,81+3,80+3,82+3,82+3,82+3,80+3,80+3,81+3,81+3,81+3,80+3,17+3,https://cdn.sofifa.net/players/237/238/26_120.png
243014,/player/243014/bryan-mbeumo/260004/,26,4,9/19/2025,B. Mbeumo,Bryan Tetsadong Marceau Mbeumo,"RW, RM, ST",85,86,64500000,135000,25,8/7/1999,171,75,13,Premier League,1,11,Manchester United,RW,19,,7/21/2025,2030,103,Cameroon,,,,Left,2,4,3,,Stocky (170-185),Yes,127400000,#Acrobat,"Gamechanger +, Inventive, Rapid, First Touch, Quick Step",88,84,79,84,49,76,84,87,63,80,85,83,84,72,69,84,90,87,90,81,85,83,81,85,71,77,74,52,84,80,85,83,53,41,37,7,14,15,13,14,,81+3,81+3,81+3,84+0,83+0,83+0,83+0,84+0,82+3,82+3,82+3,83+3,77+3,77+3,77+3,83+3,69+3,66+3,66+3,66+3,69+3,66+3,59+3,59+3,59+3,66+3,20+3,https://cdn.sofifa.net/players/243/014/26_120.png
216393,/player/216393/youri-tielemans/260004/,26,4,9/19/2025,Y. Tielemans,Youri Tielemans,"CM, CDM, CAM",85,85,54000000,170000,28,5/7/1997,176,72,13,Premier League,1,2,Aston Villa,CAM,8,,7/1/2023,2027,7,Belgium,,,,Right,4,4,3,,Normal (170-185),Yes,102600000,#Playmaker ,"Pinged Pass +, Power Shot, Incisive Pass, Press Proven",54,79,85,80,75,72,80,77,70,87,83,79,84,78,88,86,51,57,62,85,77,85,68,87,69,76,64,75,77,87,75,88,74,77,80,6,8,10,14,12,,77+3,77+3,77+3,77+0,79+0,79+0,79+0,77+0,80+3,80+3,80+3,79+3,84+1,84+1,84+1,79+3,78+3,81+3,81+3,81+3,78+3,77+3,75+3,75+3,75+3,77+3,18+3,https://cdn.sofifa.net/players/216/393/26_120.png
204963,/player/204963/daniel-carvajal-ramos/260004/,26,4,9/19/2025,Carvajal,Daniel Carvajal Ramos,"RB, RM",85,85,28000000,240000,33,1/11/1992,173,73,53,La Liga,1,243,Real Madrid,SUB,2,,7/5/2013,2026,45,Spain,1362,SUB,2,Right,3,3,4,,Unique,Yes,57400000,,"Whipped Pass, Block, Relentless",80,58,79,81,81,79,84,56,76,84,53,78,77,47,74,84,81,80,78,83,84,68,85,84,74,52,85,81,75,78,45,83,80,84,83,13,13,15,9,15,,72+3,72+3,72+3,77+0,76+0,76+0,76+0,77+0,77+3,77+3,77+3,79+3,79+3,79+3,79+3,79+3,83+2,82+3,82+3,82+3,83+2,82+3,81+3,81+3,81+3,82+3,20+3,https://cdn.sofifa.net/players/204/963/26_120.png
226271,/player/226271/fabian-ruiz-pena/260004/,26,4,9/19/2025,Fabián Ruiz,Fabián Ruiz Peña,"CM, CDM",85,85,52500000,130000,29,4/3/1996,189,70,16,Ligue 1,1,73,Paris Saint-Germain,LCM,8,,8/31/2022,2027,45,Spain,1362,LCM,8,Left,3,3,3,,Lean (185+),Yes,97100000,,"Finesse Shot, Long Ball Pass, Tiki Taka, First Touch",61,77,80,81,75,72,72,76,68,85,67,82,75,61,83,86,61,61,66,85,67,78,70,84,67,82,68,79,84,84,67,82,71,79,75,16,11,7,13,13,,77+3,77+3,77+3,79+0,80+0,80+0,80+0,79+0,81+3,81+3,81+3,79+3,84+1,84+1,84+1,79+3,78+3,80+3,80+3,80+3,78+3,76+3,75+3,75+3,75+3,76+3,21+3,https://cdn.sofifa.net/players/226/271/26_120.png
271421,/player/271421/desire-doue/260004/,26,4,9/19/2025,D. Doué,Désiré Doué,"RW, LW, CM, RM",85,91,83500000,100000,20,6/3/2005,181,79,16,Ligue 1,1,73,Paris Saint-Germain,RW,14,,8/17/2024,2029,18,France,1335,LW,24,Right,4,5,3,,Normal (170-185),Yes,171200000,"#Dribbler, #Acrobat","Trickster +, Gamechanger, Inventive, First Touch, Press Proven, Quick Step",83,80,77,90,55,74,74,78,46,81,68,91,82,68,74,89,85,82,88,85,87,86,75,80,77,83,61,59,81,78,71,89,52,60,52,9,12,7,5,13,,79+3,79+3,79+3,84+0,83+0,83+0,83+0,84+0,83+3,83+3,83+3,83+3,80+3,80+3,80+3,83+3,72+3,70+3,70+3,70+3,72+3,69+3,63+3,63+3,63+3,69+3,18+3,https://cdn.sofifa.net/players/271/421/26_120.png
228093,/player/228093/marcus-thuram/260004/,26,4,9/19/2025,M. Thuram,Marcus Lilian Thuram-Ulien,ST,85,85,58500000,61000,27,8/6/1997,192,80,31,Serie A,1,44,Inter,RS,9,,7/1/2023,2028,18,France,1335,SUB,9,Right,4,3,3,,Normal (185+),Yes,96500000,,"Precision Header, Aerial Fortress, Rapid",86,83,76,82,50,80,76,85,84,80,81,85,73,58,70,81,84,88,78,84,61,84,91,83,79,79,75,50,86,78,70,78,44,48,42,11,13,14,9,15,,84+1,84+1,84+1,82+0,83+0,83+0,83+0,82+0,82+3,82+3,82+3,82+3,77+3,77+3,77+3,82+3,68+3,66+3,66+3,66+3,68+3,66+3,63+3,63+3,63+3,66+3,20+3,https://cdn.sofifa.net/players/228/093/26_120.png
199503,/player/199503/granit-xhaka/260004/,26,4,9/19/2025,G. Xhaka,Granit Xhaka,"CDM, CM",85,85,36000000,105000,32,9/27/1992,186,80,13,Premier League,1,106,Sunderland,CDM,34,,7/30/2025,2028,47,Switzerland,,,,Left,3,3,3,,Normal (185+),Yes,68400000,,"Long Ball Pass +, Finesse Shot, Power Shot, Incisive Pass, Aerial Fortress, Bruiser",47,75,85,74,78,82,77,67,72,89,55,73,80,78,90,82,40,53,51,86,61,89,70,84,78,84,90,77,76,85,65,84,80,79,75,7,8,11,7,13,,74+3,74+3,74+3,74+0,76+0,76+0,76+0,74+0,78+3,78+3,78+3,76+3,83+2,83+2,83+2,76+3,77+3,83+2,83+2,83+2,77+3,76+3,79+3,79+3,79+3,76+3,17+3,https://cdn.sofifa.net/players/199/503/26_120.png
200104,/player/200104/heung-min-son/260004/,26,4,9/19/2025,H. Son,Heung-min Son손흥민 孙兴慜,"LW, ST, LM",85,85,43000000,21000,32,7/8/1992,183,78,39,Major League Soccer,1,112996,Los Angeles FC,ST,7,,8/6/2025,2027,167,Korea Republic,,,,Right,5,4,3,,Unique,Yes,64500000,,"Finesse Shot +, Low Driven Shot, Gamechanger, Whipped Pass, First Touch",84,84,81,83,42,73,81,84,72,83,83,84,87,74,72,85,85,83,79,85,74,88,82,87,69,81,62,39,85,83,75,86,45,34,33,11,13,13,6,10,,83+2,83+2,83+2,84+0,84+0,84+0,84+0,84+0,83+2,83+2,83+2,83+2,78+3,78+3,78+3,83+2,66+3,63+3,63+3,63+3,66+3,62+3,55+3,55+3,55+3,62+3,18+3,https://cdn.sofifa.net/players/200/104/26_120.png
215914,/player/215914/ngolo-kante/260004/,26,4,9/19/2025,N. Kanté,N'Golo Kanté,"CDM, CM",85,85,18500000,74000,34,3/29/1991,168,70,350,Pro League,1,607,Al Ittihad,RDM,7,,7/1/2023,2026,18,France,,,,Right,3,2,3,,Unique,Yes,29600000,"#Tackling , #Tactician ","Intercept +, Press Proven, Relentless",77,65,73,80,85,79,68,64,54,79,56,78,49,49,77,80,80,74,78,85,93,71,74,89,72,65,85,88,72,75,54,82,88,90,85,15,12,10,7,10,,71+3,71+3,71+3,75+0,75+0,75+0,75+0,75+0,76+3,76+3,76+3,77+3,79+3,79+3,79+3,77+3,82+3,83+2,83+2,83+2,82+3,82+3,81+3,81+3,81+3,82+3,19+3,https://cdn.sofifa.net/players/215/914/26_120.png
241084,/player/241084/luis-diaz/260004/,26,4,9/19/2025,L. Díaz,Luis Fernando Díaz Marulanda,"LM, LW, ST",85,85,54500000,100000,28,1/13/1997,180,73,19,Bundesliga,1,21,FC Bayern München,LM,14,,7/30/2025,2029,56,Colombia,,,,Right,4,4,3,,Unique,Yes,89900000,"#Dribbler, #Acrobat","Low Driven Shot, Inventive, Technical, Quick Step",88,81,76,87,45,75,76,83,71,77,81,89,77,58,72,87,88,88,88,83,79,85,83,87,69,75,75,38,84,79,63,82,41,47,38,10,13,13,14,14,,82+3,82+3,82+3,84+0,84+0,84+0,84+0,84+0,83+2,83+2,83+2,83+2,77+3,77+3,77+3,83+2,67+3,64+3,64+3,64+3,67+3,64+3,57+3,57+3,57+3,64+3,20+3,https://cdn.sofifa.net/players/241/084/26_120.png
237692,/player/237692/phil-foden/260004/,26,4,9/19/2025,P. Foden,Philip Walter Foden,"RW, CM, LW, RM",85,88,71500000,180000,25,5/28/2000,171,70,13,Premier League,1,10,Manchester City,SUB,47,,12/6/2016,2027,14,England,1318,RW,7,Left,3,4,3,,Unique,Yes,137600000,"#Dribbler, #Acrobat","Low Driven Shot, Gamechanger, Inventive, Technical, First Touch",81,81,82,89,57,57,80,82,47,82,59,89,88,74,81,89,83,79,92,82,92,89,59,83,41,81,64,59,83,83,64,85,60,59,47,8,15,6,10,13,,78+3,78+3,78+3,84+0,84+0,84+0,84+0,84+0,84+3,84+3,84+3,84+3,81+3,81+3,81+3,84+3,73+3,70+3,70+3,70+3,73+3,69+3,59+3,59+3,59+3,69+3,19+3,https://cdn.sofifa.net/players/237/692/26_120.png
247819,/player/247819/nico-schlotterbeck/260004/,26,4,9/19/2025,N. Schlotterbeck,Nico Cedric Schlotterbeck,CB,85,88,63500000,72000,25,12/1/1999,191,86,19,Bundesliga,1,22,Borussia Dortmund,RES,4,,7/1/2022,2027,21,Germany,,,,Left,2,2,3,,Normal (185+),Yes,112700000,#Tackling ,"Slide Tackle +, Long Ball Pass, Jockey, Block, Anticipate, Long Throw",74,60,75,73,85,82,70,51,84,78,56,74,67,55,86,71,77,72,68,84,64,81,91,74,85,67,84,83,58,72,38,78,85,87,87,8,10,8,14,13,,70+3,70+3,70+3,70+0,70+0,70+0,70+0,70+0,72+3,72+3,72+3,72+3,76+3,76+3,76+3,72+3,79+3,81+3,81+3,81+3,79+3,80+3,84+3,84+3,84+3,80+3,19+3,https://cdn.sofifa.net/players/247/819/26_120.png
20801,/player/20801/c-ronaldo-dos-santos-aveiro/260004/,26,4,9/19/2025,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,ST,85,85,0,58000,40,2/5/1985,187,85,350,Pro League,1,112139,Al Nassr,ST,7,,1/1/2023,2027,38,Portugal,1354,ST,7,Right,4,5,3,,Unique,Yes,,"#Distance shooter, #Clinical finisher","Power Shot +, Precision Header, Acrobatic, Low Driven Shot, Gamechanger, Aerial Fortress, Trickster",76,88,76,80,34,76,78,88,87,76,84,77,79,81,70,85,73,78,76,82,63,91,95,77,80,84,62,29,89,76,91,91,24,32,24,7,11,15,14,11,,84+1,84+1,84+1,81+0,82+0,82+0,82+0,81+0,80+3,80+3,80+3,79+3,74+3,74+3,74+3,79+3,59+3,57+3,57+3,57+3,59+3,56+3,52+3,52+3,52+3,56+3,19+3,https://cdn.sofifa.net/players/020/801/26_120.png
165153,/player/165153/karim-benzema/260004/,26,4,9/19/2025,K. Benzema,Karim Benzemaكريم بن زيما,"ST, CAM",85,85,18500000,64000,37,12/19/1987,185,81,350,Pro League,1,607,Al Ittihad,ST,9,,7/1/2023,2026,18,France,,,,Right,4,4,4,,Normal (170-185),Yes,29600000,"#Playmaker , #Clinical finisher, #Complete midfielder","Low Driven Shot +, Finesse Shot, Gamechanger, Incisive Pass, First Touch, Relentless",75,84,81,83,38,77,75,86,86,86,87,84,82,73,76,86,74,76,77,84,72,85,83,78,81,80,63,39,88,86,68,84,43,24,18,13,11,5,5,7,,84+1,84+1,84+1,83+0,84+0,84+0,84+0,83+0,84+1,84+1,84+1,82+3,78+3,78+3,78+3,82+3,61+3,62+3,62+3,62+3,61+3,57+3,54+3,54+3,54+3,57+3,17+3,https://cdn.sofifa.net/players/165/153/26_120.png
244260,/player/244260/daniel-olmo-carvajal/260004/,26,4,9/19/2025,Dani Olmo,Daniel Olmo Carvajal,"CAM, CM, ST",85,86,62000000,140000,27,5/7/1998,179,72,53,La Liga,1,241,FC Barcelona,SUB,20,,7/1/2024,2030,45,Spain,1362,SUB,10,Right,4,4,3,,Lean (170-185),Yes,131800000,"#Dribbler, #Playmaker , #Acrobat, #Complete midfielder","Finesse Shot, Gamechanger, Incisive Pass, Tiki Taka, Technical, First Touch",73,79,83,87,50,56,78,80,43,87,80,87,75,75,81,87,78,69,86,86,87,79,60,65,54,80,51,57,83,86,66,82,50,50,44,15,15,13,12,11,,77+3,77+3,77+3,83+0,83+0,83+0,83+0,83+0,84+2,84+2,84+2,82+3,81+3,81+3,81+3,82+3,68+3,68+3,68+3,68+3,68+3,64+3,56+3,56+3,56+3,64+3,21+3,https://cdn.sofifa.net/players/244/260/26_120.png
204525,/player/204525/inigo-martinez-berridi/260004/,26,4,9/19/2025,Iñigo Martínez,Íñigo Martínez Berridi,CB,85,85,17500000,74000,34,5/17/1991,182,76,350,Pro League,1,112139,Al Nassr,LCB,26,,8/10/2025,2026,45,Spain,,,,Left,3,2,3,,Normal (170-185),Yes,28000000,"#Tackling , #Tactician ","Long Ball Pass, Slide Tackle",71,57,72,68,85,80,53,42,83,83,41,60,72,71,83,78,70,72,66,84,60,82,87,69,82,74,89,86,52,65,39,76,84,87,85,12,16,11,13,11,,67+3,67+3,67+3,66+0,68+0,68+0,68+0,66+0,69+3,69+3,69+3,68+3,75+3,75+3,75+3,68+3,77+3,82+3,82+3,82+3,77+3,79+3,84+1,84+1,84+1,79+3,21+3,https://cdn.sofifa.net/players/204/525/26_120.png
243812,/player/243812/rodrygo-silva-de-goes/260004/,26,4,9/19/2025,Rodrygo,Rodrygo Silva de Goes,"RW, ST, RM",85,90,81500000,220000,24,1/9/2001,174,64,53,La Liga,1,243,Real Madrid,SUB,11,,7/1/2019,2028,54,Brazil,,,,Right,4,4,4,,Lean (170-185),Yes,173200000,"#Dribbler, #Acrobat","Finesse Shot, Dead Ball, Gamechanger, Inventive, Technical",88,80,79,87,31,64,79,83,67,79,67,88,82,77,73,87,89,87,86,83,84,76,77,81,59,77,52,21,83,84,82,85,24,34,30,9,8,12,8,5,,80+3,80+3,80+3,84+0,84+0,84+0,84+0,84+0,84+3,84+3,84+3,84+3,76+3,76+3,76+3,84+3,62+3,57+3,57+3,57+3,62+3,57+3,47+3,47+3,47+3,57+3,16+3,https://cdn.sofifa.net/players/243/812/26_120.png
234236,/player/234236/patrik-schick/260004/,26,4,9/19/2025,P. Schick,Patrik Schick,ST,85,85,54000000,135000,29,1/24/1996,191,87,19,Bundesliga,1,32,Bayer 04 Leverkusen,ST,14,,9/8/2020,2030,12,Czechia,1330,SUB,10,Left,3,3,3,,Normal (185+),Yes,91800000,,"Precision Header, Acrobatic, Low Driven Shot",72,83,71,81,38,77,64,86,88,78,84,81,78,56,64,83,72,72,80,85,67,85,91,69,85,78,65,25,87,75,61,85,44,29,19,11,15,8,9,14,,84+1,84+1,84+1,79+0,82+0,82+0,82+0,79+0,80+3,80+3,80+3,77+3,72+3,72+3,72+3,77+3,57+3,57+3,57+3,57+3,57+3,54+3,54+3,54+3,54+3,54+3,20+3,https://cdn.sofifa.net/players/234/236/26_120.png
229558,/player/229558/dayot-upamecano/260004/,26,4,9/19/2025,D. Upamecano,Dayotchanculle Oswald Upamecano,CB,85,88,62500000,95000,26,10/27/1998,186,90,19,Bundesliga,1,21,FC Bayern München,RCB,2,,7/5/2021,2026,18,France,1335,SUB,4,Right,3,3,3,,Stocky (185+),Yes,107800000,"#Tactician , #Strength","Pinged Pass, Long Ball Pass, Jockey, Bruiser",77,45,64,73,84,84,48,39,83,79,33,72,36,28,78,76,76,78,66,84,65,64,85,73,87,42,88,86,47,58,39,74,84,84,82,6,7,8,15,9,,64+3,64+3,64+3,65+0,65+0,65+0,65+0,65+0,67+3,67+3,67+3,68+3,72+3,72+3,72+3,68+3,76+3,81+3,81+3,81+3,76+3,78+3,84+3,84+3,84+3,78+3,17+3,https://cdn.sofifa.net/players/229/558/26_120.png
239580,/player/239580/gleison-bremer-silva-nascimento/260004/,26,4,9/19/2025,Bremer,Gleison Bremer Silva Nascimento,CB,85,86,51000000,170000,28,3/18/1997,187,84,31,Serie A,1,45,Juventus,CB,3,,7/20/2022,2029,54,Brazil,,,,Right,2,2,4,,Stocky (185+),Yes,90500000,,"Precision Header, Long Ball Pass, Block, Aerial Fortress, Bruiser",82,50,58,66,86,80,46,49,87,75,38,62,42,24,69,68,78,86,65,78,63,68,92,65,84,39,84,84,58,45,43,78,87,87,84,13,15,13,5,6,,67+3,67+3,67+3,63+0,64+0,64+0,64+0,63+0,63+3,63+3,63+3,65+3,66+3,66+3,66+3,65+3,74+3,77+3,77+3,77+3,74+3,77+3,84+2,84+2,84+2,77+3,17+3,https://cdn.sofifa.net/players/239/580/26_120.png
210257,/player/210257/ederson-santana-de-moraes/260004/,26,4,9/19/2025,Ederson,Ederson Santana de Moraes,GK,85,85,28500000,57000,31,8/17/1993,188,86,68,Süper Lig,1,326,Fenerbahçe SK,GK,31,,9/2/2025,2028,54,Brazil,,,,Left,3,1,3,,Unique,Yes,54200000,,"Long Ball Pass +, Pinged Pass, Cross Claimer",,,,,,,20,14,14,65,18,30,39,20,68,45,64,63,60,82,48,68,78,44,78,18,38,27,20,70,65,70,29,15,8,83,82,91,83,83,64,40+3,40+3,40+3,43+0,45+0,45+0,45+0,43+0,49+3,49+3,49+3,46+3,51+3,51+3,51+3,46+3,38+3,45+3,45+3,45+3,38+3,36+3,36+3,36+3,36+3,36+3,83+2,https://cdn.sofifa.net/players/210/257/26_120.png
202811,/player/202811/emiliano-martinez/260004/,26,4,9/19/2025,E. Martínez,Damián Emiliano Martínez Romero,GK,85,85,26500000,105000,32,9/2/1992,195,88,13,Premier League,1,2,Aston Villa,GK,23,,9/16/2020,2029,52,Argentina,1369,GK,23,Right,4,1,3,,Stocky (185+),Yes,50400000,,"Footwork, Rush Out",,,,,,,22,16,26,61,13,24,22,20,59,43,55,57,54,81,49,62,79,40,78,16,40,21,12,67,43,69,25,20,20,83,82,82,85,85,56,38+3,38+3,38+3,39+0,41+0,41+0,41+0,39+0,45+3,45+3,45+3,43+3,47+3,47+3,47+3,43+3,37+3,43+3,43+3,43+3,37+3,36+3,37+3,37+3,37+3,36+3,83+2,https://cdn.sofifa.net/players/202/811/26_120.png
