unique_identifier,parcel_number,building_name,building_address,postal_code,floor_area,category,property_type,pim_link,year_built,energy_audit_due_date,energy_audit_status,benchmark_year,energy_star_score,site_eui,source_eui,percent_better_than_national_median_site_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,total_ghg_emissions_intensity,electricity_use_grid_purchase,natural_gas_use,district_steam_use,site_energy_use,benchmark_status,reason_for_exemption,point,longitude,latitude,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
3722/003_2015,3722/003,140 2ND ST,132 2ND ST,94105.0,38000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/003,1907.0,2021-04-01T00:00:00.000,Pending - Contracted,2015,98.0,15.3,47.9,,15.4,48.5,50.4,1.3,,,,,2015 - Complied,nan,POINT (-122.399366863 37.787297046),-122.399366863,37.7872970464,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2019,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2019,30.0,117.8,180.7,0.291,117.8,180.7,167.6,6.8,234621.6,2093174.7,,2893703.6,2019 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2021,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2021,,105.6,155.4,-0.143,105.1,153.8,142.5,5.8,182923.3,1970813.0,,2594947.5,2021 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2017,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2017,4.0,179.7,302.8,0.98,178.1,297.8,264.9,10.8,,,,,2017 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2016,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2016,,,,,,,,,,,,,2016 - Violation - Did Not Report,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2022,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2022,50.0,116.0,184.1,-0.007,116.3,185.0,164.8,6.7,256500.5,1973086.0,,2848265.6,2022 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2018,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2018,7.0,160.2,263.5,1.113,160.2,263.5,232.2,9.5,392092.0,2597662.8,,3935480.8,2018 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2013,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2013,58.0,101.9,178.1,-0.085,102.2,178.5,161.9,6.6,,,,,2013 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2011,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Violation - Did Not Report,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2020,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2020,,109.2,169.0,-0.09,109.2,169.0,152.5,6.2,223489.4,1919247.9,,2681793.8,2020 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2012,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2014,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2014,51.0,95.9,188.0,-0.018,96.9,183.2,154.2,6.3,,,,,2014 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/004_2015,3722/004,144 Second Street,144 2ND ST,94105.0,24564,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/004,1908.0,2026-04-01T00:00:00.000,Upcoming,2015,34.0,120.9,230.9,0.188,123.3,229.8,192.5,7.8,,,,,2015 - Complied,nan,POINT (-122.399210822 37.787209328),-122.399210822,37.7872093281,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2019,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2019,96.0,43.0,104.9,-0.644,45.2,107.4,85.5,3.0,278550.4,,280062.8,1230476.8,2019 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2021,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2021,,16.6,46.5,-0.84,16.6,46.5,28.7,1.0,138982.1,,,474207.0,2021 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2017,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2017,96.0,46.2,122.3,-0.577,46.2,122.3,97.0,3.4,,,,,2017 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2016,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2016,85.0,86.5,158.9,-0.441,86.5,158.9,168.2,5.9,,,,,2016 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2022,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2022,100.0,11.4,32.0,-0.891,11.4,32.0,22.4,0.8,95647.5,,,326349.4,2022 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2018,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2018,96.0,41.7,101.0,-0.639,41.2,100.4,82.8,2.9,266512.1,,282992.8,1192332.2,2018 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2013,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2013,95.0,54.6,133.3,-0.542,54.6,133.3,118.8,4.2,,,,,2013 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2011,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2020,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2020,,48.4,104.7,-0.645,48.4,104.7,91.8,3.2,243406.2,,553887.6,1384389.7,2020 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2012,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2014,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2014,92.0,66.8,145.5,-0.492,66.8,145.5,141.3,4.9,,,,,2014 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/005_2015,3722/005,156 Second Street,156 2ND ST,94105.0,28584,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/005,1908.0,2024-04-01T00:00:00.000,Upcoming,2015,92.0,66.3,146.1,-0.495,71.0,150.9,140.7,4.9,,,,,2015 - Complied,nan,POINT (-122.399101143 37.787098915),-122.399101143,37.7870989151,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2019,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2019,,76.2,108.6,-0.067,78.8,111.3,81.6,4.3,90253.4,1127183.0,,1435127.6,2019 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2021,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2021,,16.4,28.4,-0.756,16.4,28.4,18.2,1.0,35204.1,188430.0,,308546.5,2021 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2017,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2017,,74.2,118.8,-0.198,76.5,121.2,82.6,4.4,,,,,2017 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2016,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2016,,78.2,120.8,-0.184,82.8,125.7,90.0,4.8,,,,,2016 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2022,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2022,,35.1,55.4,-0.524,35.1,55.4,38.7,2.1,58291.0,462906.0,,661794.9,2022 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2018,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2018,,,,,,,,,,,,,2018 - Exempt,Tenant Turnover,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2013,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2013,,83.0,124.4,-0.16,83.4,124.8,92.6,4.9,,,,,2013 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2011,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Exempt,SqFt Not Subject This Year,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2020,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2020,,26.8,42.8,-0.632,26.8,42.8,28.0,1.5,46250.3,347252.0,,505058.2,2020 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2012,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2014,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2014,,78.8,119.7,-0.192,81.8,122.8,88.3,4.7,,,,,2014 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/006_2015,3722/006,116 NATOMA ST,116 NATOMA ST,94105.0,18840,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/006,1910.0,2024-04-01T00:00:00.000,Upcoming,2015,,79.5,118.6,-0.199,80.5,119.8,88.5,4.7,,,,,2015 - Complied,nan,POINT (-122.399412187 37.787076396),-122.399412187,37.7870763964,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2019,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2019,35.0,62.4,135.6,0.199,,,271.7,4.0,795994.9,1513381.6,,4229316.7,2019 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2021,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2021,,42.3,91.2,-0.217,43.9,93.9,165.7,2.4,531101.4,1054491.4,,2866609.5,2021 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2017,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2017,49.0,92.9,191.1,0.005,92.9,191.1,403.6,6.0,,,,,2017 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2016,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2016,66.0,59.7,155.4,-0.167,61.6,157.4,316.3,4.7,,,,,2016 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2022,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2022,,43.4,96.5,-0.171,43.0,96.0,186.8,2.8,578434.4,970341.9,,2943960.2,2022 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2018,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2018,50.0,78.0,145.3,0.052,78.0,145.3,323.6,4.8,719074.8,2837993.1,,5291476.7,2018 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2013,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2013,57.0,67.1,177.0,-0.077,67.3,177.2,361.8,5.3,,,,,2013 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2011,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2011,95.0,46.3,,-0.579,45.4,,260.76,,,,,,2011 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2020,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2020,,46.1,98.9,-0.102,,,191.9,2.8,572541.2,1174288.7,,3127799.5,2020 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2012,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2012,93.0,53.6,153.8,-0.528,52.8,153.0,256.05,,,,,,2012 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2014,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2014,55.0,67.2,176.4,-0.058,68.6,176.9,339.5,5.0,,,,,2014 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/007_2015,3722/007,149 New Montgomery,149 NEW MONTGOMERY ST,94105.0,67807,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/007,1907.0,2021-04-01T00:00:00.000,Did Not Comply,2015,53.0,77.7,182.4,-0.04,77.7,182.4,372.8,5.5,,,,,2015 - Complied,nan,POINT (-122.39955986 37.78696405),-122.39955986,37.7869640498,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2019,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2019,95.0,20.4,57.1,-0.614,20.4,57.1,18.7,1.4,77741.5,,,265253.9,2019 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2021,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2021,,17.0,47.5,-0.668,17.0,47.5,13.4,1.0,64698.2,0.0,,220750.3,2021 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2017,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2017,,16.7,46.8,-0.598,16.7,46.8,15.3,1.2,,,,,2017 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2016,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2016,,25.2,70.6,-0.394,25.2,70.6,23.1,1.8,,,,,2016 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2022,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2022,98.0,15.2,42.6,-0.711,15.2,42.6,13.5,1.0,57923.8,0.0,,197635.9,2022 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2018,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2018,,23.8,66.7,-0.427,23.8,66.7,21.8,1.7,90803.5,,,309821.6,2018 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2013,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2013,99.0,19.0,51.4,-0.689,19.1,51.5,19.5,1.4,,,,,2013 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2011,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2011,,,,,,,,,,,,,2011 - Exempt,SqFt Not Subject This Year,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2020,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2020,,19.6,54.8,-0.629,19.6,54.8,16.9,1.3,74573.5,0.0,,254444.8,2020 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2012,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2012,,,,,,,,,,,,,2012 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3722/014_2014,3722/014,145 NATOMA ST,145 NATOMA ST,94105.0,13000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3722/014,1971.0,2022-04-01T00:00:00.000,Did Not Comply,2014,96.0,24.1,69.9,-0.565,25.1,71.0,25.6,1.9,,,,,2014 - Complied,nan,POINT (-122.399833086 37.786157557),-122.399833086,37.7861575566,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
